t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,3.006309299999999907e-02,2.311522587550796440e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.311522587550796440e-02,-3.473933562246017126e-01
4.000000000000000000e+00,1.801313499999999956e-02,2.311521089761931630e-02,4.218219492878595211e+00,4.218229603063628375e+00,4.082091837248880140e+00,8.562351218564454580e-01,2.311521089761931630e-02,2.551037948809658507e-01
9.000000000000000000e+00,2.491854099999999891e-02,2.311518097348403203e-02,4.217934697395689270e+00,4.217939719453041469e+00,4.152636550910225210e+00,8.560124581292981594e-01,2.311518097348403203e-02,-9.016800132579834426e-02
1.400000000000000000e+01,2.020131099999999957e-02,2.311515108960332868e-02,4.217682876702653516e+00,4.217685545663299784e+00,4.185125513981150291e+00,8.557959604645812846e-01,2.311515108960332868e-02,1.456920044801664482e-01
1.900000000000000000e+01,1.798225900000000044e-02,2.311512124253100459e-02,4.217446783925969278e+00,4.217448321921005494e+00,4.200617462786451206e+00,8.555854403517813012e-01,2.311512124253100459e-02,2.566431121265502213e-01
2.400000000000000000e+01,1.803021100000000085e-02,2.311509143060171134e-02,4.217218443381123727e+00,4.217219428145107862e+00,4.208078218846148744e+00,8.553807274952117679e-01,2.311509143060171134e-02,2.542440215300855177e-01
2.900000000000000000e+01,1.850169899999999992e-02,2.311506165298553642e-02,4.216994025821340308e+00,4.216994737634715662e+00,4.211644572632098793e+00,8.551816623080809032e-01,2.311506165298553642e-02,2.306681326492768247e-01
3.400000000000000000e+01,1.843237899999999874e-02,2.311503190925626172e-02,4.216771660094452479e+00,4.216772236623593351e+00,4.213299015863359642e+00,8.549880924215353950e-01,2.311503190925626172e-02,2.341326454628131493e-01
3.900000000000000000e+01,0.000000000000000000e+00,2.311500219918567051e-02,4.216550424039750666e+00,4.216550933307619431e+00,4.214009239855212918e+00,8.547998709633702896e-01,2.311500219918567051e-02,1.155750109959283511e+00
4.400000000000000000e+01,0.000000000000000000e+00,2.311497252264330809e-02,4.216329861264355827e+00,4.216330336978307614e+00,4.214251851690203665e+00,8.546168556671298600e-01,2.311497252264330809e-02,1.155748626132165446e+00
4.900000000000000000e+01,0.000000000000000000e+00,2.311494287954707350e-02,4.216109745388518348e+00,4.216110204273411100e+00,4.214262620724252173e+00,8.544389083834587062e-01,2.311494287954707350e-02,1.155747143977353675e+00
5.400000000000000000e+01,0.000000000000000000e+00,2.311491326983883265e-02,4.215889963962026421e+00,4.215890414320530688e+00,4.214158425223250681e+00,8.542658947898784660e-01,2.311491326983883265e-02,1.155745663491941633e+00
5.900000000000000000e+01,0.000000000000000000e+00,2.311488369347248356e-02,4.215670461046913786e+00,4.215670907000775181e+00,4.213997263139292571e+00,8.540976841997709457e-01,2.311488369347248356e-02,1.155744184673624053e+00
6.400000000000000000e+01,0.000000000000000000e+00,2.311485415040785696e-02,4.215451208755307100e+00,4.215451652349913481e+00,4.213807927161680844e+00,8.539341494217440598e-01,2.311485415040785696e-02,1.155742707520392765e+00
6.900000000000000000e+01,0.000000000000000000e+00,2.311482464060773609e-02,4.215232193125982185e+00,4.215232635375417480e+00,4.213604713529943702e+00,8.537751666452048083e-01,2.311482464060773609e-02,1.155741232030386811e+00
7.400000000000000000e+01,0.000000000000000000e+00,2.311479516403636483e-02,4.215013407112824240e+00,4.215013848518955442e+00,4.213394720803385951e+00,8.536206153401212360e-01,2.311479516403636483e-02,1.155739758201818290e+00
7.900000000000000000e+01,0.000000000000000000e+00,2.311476572065879892e-02,4.214794847103330966e+00,4.214795287913663202e+00,4.213181473456788062e+00,8.534703781649728427e-01,2.311476572065879892e-02,1.155738286032939932e+00
8.400000000000000000e+01,0.000000000000000000e+00,2.311473631044044103e-02,4.214576511189893182e+00,4.214576951525653925e+00,4.212966721226822031e+00,8.533243408798925067e-01,2.311473631044044103e-02,1.155736815522022010e+00
8.900000000000000000e+01,0.000000000000000000e+00,2.311470693334700260e-02,4.214358398311426335e+00,4.214358838231180293e+00,4.212751332641047064e+00,8.531823922634598212e-01,2.311470693334700260e-02,1.155735346667350116e+00
9.400000000000000000e+01,0.000000000000000000e+00,2.311467758934417777e-02,4.214140507827149662e+00,4.214140947358402833e+00,4.212535738716963074e+00,8.530444240323721283e-01,2.311467758934417777e-02,1.155733879467208958e+00
9.900000000000000000e+01,0.000000000000000000e+00,2.311464827839788613e-02,4.213922839305046075e+00,4.213923278459930977e+00,4.212320153273948264e+00,8.529103307635762521e-01,2.311464827839788613e-02,1.155732413919894341e+00
1.040000000000000000e+02,0.000000000000000000e+00,2.311461900047397447e-02,4.213705392416833284e+00,4.213705831199896501e+00,4.212104682316132553e+00,8.527800098186119060e-01,2.311461900047397447e-02,1.155730950023698744e+00
