t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,2.311522587550796440e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.311522587550796440e-02,-9.018819562246016552e-01
4.000000000000000000e+00,3.116874400000000170e-02,2.311522024997878302e-02,4.136628769004415673e+00,4.136636088948292489e+00,4.037554686353091782e+00,8.563058284261743092e-01,2.311522024997878302e-02,-4.026761875010609337e-01
9.000000000000000000e+00,3.398992099999999933e-02,2.311520151423521879e-02,4.136444577508497922e+00,4.136448087812316210e+00,4.090400914246291819e+00,8.561650791004560279e-01,2.311520151423521879e-02,-5.437359742882390545e-01
1.400000000000000000e+01,3.614769899999999841e-02,2.311518280424836730e-02,4.136284836073824245e+00,4.136286625887460211e+00,4.114182721095255957e+00,8.560282543367995212e-01,2.311518280424836730e-02,-6.516258097875815558e-01
1.900000000000000000e+01,3.446519399999999761e-02,2.311516411748752026e-02,4.136136414519712368e+00,4.136137403719986949e+00,4.125171115811480327e+00,8.558952307926041003e-01,2.311516411748752026e-02,-5.675014941256238954e-01
2.400000000000000000e+01,3.116980199999999993e-02,2.311514545276865604e-02,4.135993376287178336e+00,4.135993987876275924e+00,4.130278302714541994e+00,8.557658985035087040e-01,2.311514545276865604e-02,-4.027328273615671805e-01
2.900000000000000000e+01,3.133069000000000132e-02,2.311512680952313922e-02,4.135852959200806644e+00,4.135853391533991896e+00,4.132628507162676712e+00,8.556401550460670524e-01,2.311512680952313922e-02,-4.107781595238431116e-01
3.400000000000000000e+01,2.897216400000000164e-02,2.311510818747018400e-02,4.135713861094633792e+00,4.135714208030087491e+00,4.133674578729816140e+00,8.555179028796130458e-01,2.311510818747018400e-02,-2.928527906264908887e-01
3.900000000000000000e+01,2.634845699999999874e-02,2.311508958646499648e-02,4.135575464302030824e+00,4.135575770439254839e+00,4.134101180536052134e+00,8.553990480775137684e-01,2.311508958646499648e-02,-1.616683706767501061e-01
4.400000000000000000e+01,2.710479500000000097e-02,2.311507100642730753e-02,4.135437474967476490e+00,4.135437761540423196e+00,4.134232989373772149e+00,8.552834996951332869e-01,2.311507100642730753e-02,-1.994861996786346792e-01
4.900000000000000000e+01,2.665974200000000016e-02,2.311505244730768099e-02,4.135299753066340678e+00,4.135300030193168830e+00,4.134224424176220936e+00,8.551711694365524696e-01,2.311505244730768099e-02,-1.772344776346159445e-01
5.400000000000000000e+01,2.632692500000000102e-02,2.311503390907125935e-02,4.135162231797566257e+00,4.135162504301126418e+00,4.134149027746137683e+00,8.550619714633636015e-01,2.311503390907125935e-02,-1.605945545464370905e-01
5.900000000000000000e+01,2.625237399999999846e-02,2.311501539169024538e-02,4.135024879245972507e+00,4.135025149425040070e+00,4.134041846551182786e+00,8.549558222718176559e-01,2.311501539169024538e-02,-1.568679304154876608e-01
6.400000000000000000e+01,2.551499000000000128e-02,2.311499689514015174e-02,4.134887680123580544e+00,4.134887949073517532e+00,4.133919586002177127e+00,8.548526406033544189e-01,2.311499689514015174e-02,-1.199996552429924701e-01
6.900000000000000000e+01,2.493275699999999984e-02,2.311497841939810782e-02,4.134750627068479290e+00,4.134750895310861374e+00,4.133790209597747456e+00,8.547523473718602327e-01,2.311497841939810782e-02,-9.088892903009460067e-02
7.400000000000000000e+01,2.512380499999999905e-02,2.311495996444198897e-02,4.134613716497175240e+00,4.134613984280008481e+00,4.133657513519581883e+00,8.546548655996981658e-01,2.311495996444198897e-02,-1.004422517779005042e-01
7.900000000000000000e+01,2.303099600000000149e-02,2.311494153025013890e-02,4.134476946627398064e+00,4.134477214068275508e+00,4.133523307293647697e+00,8.545601203587008809e-01,2.311494153025013890e-02,4.197276512506870061e-03
8.400000000000000000e+01,2.155405300000000010e-02,2.311492311680100539e-02,4.134340316535567439e+00,4.134340583689924742e+00,4.133388453380690386e+00,8.544680387142871147e-01,2.311492311680100539e-02,7.804350584005026459e-02
8.900000000000000000e+01,2.391284700000000096e-02,2.311490472407317850e-02,4.134203825707420954e+00,4.134204092601084568e+00,4.133253362784272689e+00,8.543785496718003802e-01,2.311490472407317850e-02,-3.989711379634112293e-02
9.400000000000000000e+01,2.277660399999999891e-02,2.311488635204530032e-02,4.134067473823896499e+00,4.134067740468597485e+00,4.133118231315553892e+00,8.542915841246354614e-01,2.311488635204530032e-02,1.691411760226507049e-02
9.900000000000000000e+01,2.212539300000000014e-02,2.311486800069606148e-02,4.133931260659011286e+00,4.133931527059782951e+00,4.132983152218534073e+00,8.542070748039030104e-01,2.311486800069606148e-02,4.947375003480306704e-02
1.040000000000000000e+02,2.089129400000000122e-02,2.311484967000419083e-02,4.133795186031236746e+00,4.133795452189940711e+00,4.132848169854072218e+00,8.541249562295121223e-01,2.311484967000419083e-02,1.111777835002094733e-01
