t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,2.311522587550796440e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.311522587550796440e-02,-8.865136062246018467e-01
4.000000000000000000e+00,4.011164600000000080e-02,2.311522362196460900e-02,4.054733474492948631e+00,4.054736397378007062e+00,4.015152477418999055e+00,8.563315363953715176e-01,2.311522362196460900e-02,-8.498211189017695899e-01
9.000000000000000000e+00,3.731283500000000253e-02,2.311521611641691523e-02,4.054659891447261799e+00,4.054661262031657110e+00,4.036684537194426881e+00,8.562749160488075661e-01,2.311521611641691523e-02,-7.098809441791543717e-01
1.400000000000000000e+01,3.648607400000000028e-02,2.311520862114419331e-02,4.054596256158677470e+00,4.054596934470454883e+00,4.046254627556832517e+00,8.562198836851038219e-01,2.311520862114419331e-02,-6.685432689427903696e-01
1.900000000000000000e+01,3.665752700000000225e-02,2.311520113512375782e-02,4.054537121889465467e+00,4.054537487531971074e+00,4.050545599608236458e+00,8.561663890614552574e-01,2.311520113512375782e-02,-6.771162932438121729e-01
2.400000000000000000e+01,3.462615599999999821e-02,2.311519365788996042e-02,4.054480057697340101e+00,4.054480281302514477e+00,4.052463921359109378e+00,8.561143874942206411e-01,2.311519365788996042e-02,-5.755481171055019107e-01
2.900000000000000000e+01,3.494170299999999757e-02,2.311518618922674129e-02,4.054423965515751682e+00,4.054424124406976304e+00,4.053307208735694722e+00,8.560638373854940752e-01,2.311518618922674129e-02,-5.913258405386627725e-01
3.400000000000000000e+01,3.313903499999999724e-02,2.311517872903114459e-02,4.054368346658450584e+00,4.054368476003278765e+00,4.053661641616076672e+00,8.560146991062350663e-01,2.311517872903114459e-02,-5.011928135484425839e-01
3.900000000000000000e+01,3.381598000000000243e-02,2.311517127725154150e-02,4.054312974083548404e+00,4.054313089902693790e+00,4.053793427821680950e+00,8.559669344770269861e-01,2.311517127725154150e-02,-5.350404361374230255e-01
4.400000000000000000e+01,3.320166499999999826e-02,2.311516383385973233e-02,4.054257744294865518e+00,4.054257853891872543e+00,4.053823753098846794e+00,8.559205065175334859e-01,2.311516383385973233e-02,-5.043250583070132409e-01
4.900000000000000000e+01,3.289055800000000029e-02,2.311515639883818946e-02,4.054202610074833402e+00,4.054202716780238802e+00,4.053807844116194659e+00,8.558753793180307046e-01,2.311515639883818946e-02,-4.887700800580905280e-01
5.400000000000000000e+01,3.244076700000000230e-02,2.311514897217424938e-02,4.054147549860488198e+00,4.054147655193213851e+00,4.053770880610475302e+00,8.558315179668418704e-01,2.311514897217424938e-02,-4.662809013912876388e-01
5.900000000000000000e+01,3.164210900000000160e-02,2.311514155385747255e-02,4.054092553787107533e+00,4.054092658439852670e+00,4.053724345151679564e+00,8.557888885035938031e-01,2.311514155385747255e-02,-4.263483723071264664e-01
6.400000000000000000e+01,3.111267100000000146e-02,2.311513414387843246e-02,4.054037617324911302e+00,4.054037721613535261e+00,4.053673474437987423e+00,8.557474578846336888e-01,2.311513414387843246e-02,-3.998768428060784363e-01
6.900000000000000000e+01,3.191779599999999828e-02,2.311512674222819530e-02,4.053982738377190920e+00,4.053982842445679857e+00,4.053620656721174775e+00,8.557071939543255956e-01,2.311512674222819530e-02,-4.401334628885901212e-01
7.400000000000000000e+01,3.183153300000000213e-02,2.311511934889802153e-02,4.053927915956958117e+00,4.053928019870905786e+00,4.053566981161842442e+00,8.556680654193863367e-01,2.311511934889802153e-02,-4.358206825550990371e-01
7.900000000000000000e+01,3.161939999999999890e-02,2.311511196387930345e-02,4.053873149583282931e+00,4.053873253372533902e+00,4.053512944443741439e+00,8.556300418249408457e-01,2.311511196387930345e-02,-4.252144018060347586e-01
8.400000000000000000e+01,3.131637000000000309e-02,2.311510458716346111e-02,4.053818439006089847e+00,4.053818542684187953e+00,4.053458773044114061e+00,8.555930935316874431e-01,2.311510458716346111e-02,-4.100632706418270712e-01
8.900000000000000000e+01,3.111153800000000108e-02,2.311509721874194581e-02,4.053763784080615551e+00,4.053763887653674125e+00,4.053404570212190805e+00,8.555571916938942145e-01,2.311509721874194581e-02,-3.998220390629027565e-01
9.400000000000000000e+01,3.182448400000000011e-02,2.311508985860613943e-02,4.053709184710123203e+00,4.053709288180871617e+00,4.053350383000539736e+00,8.555223082380738475e-01,2.311508985860613943e-02,-4.354697070696930128e-01
9.900000000000000000e+01,3.116922100000000043e-02,2.311508250674773959e-02,4.053654640819827293e+00,4.053654744189453041e+00,4.053296232834657786e+00,8.554884158422830787e-01,2.311508250674773959e-02,-4.027069246626130417e-01
1.040000000000000000e+02,3.067336999999999841e-02,2.311507516315811778e-02,4.053600152344990271e+00,4.053600255613980075e+00,4.053242129453871634e+00,8.554554879159887992e-01,2.311507516315811778e-02,-3.779147418420940041e-01
