t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,3.105504799999999829e-02,2.653336692193122501e-02,5.215667426586151123e+00,5.215667426586151123e+00,5.215667426586151123e+00,8.076440046379282922e-01,9.401205186660472890e-01,3.408422074554179892e-01,-2.260840539034386643e-01
4.000000000000000000e+00,2.057363099999999848e-02,2.648561595043645925e-02,5.266301072125293103e+02,7.042062317701191176e+00,2.792403708750339320e+01,8.028629209614450701e-01,9.401829091178213194e-01,3.406700711872861498e-01,2.955992475218230386e-01
9.000000000000000000e+00,2.711547900000000136e-02,2.629261630074864603e-02,4.352712595455570295e+02,9.058853408829852683e+00,3.409253153073273523e+01,7.835041869568141193e-01,9.404370302199827059e-01,3.399679281800259689e-01,-4.114313496256776642e-02
1.400000000000000000e+01,2.573122099999999857e-02,2.598455606047635549e-02,3.496288815036515985e+02,1.062333398316186184e+01,3.739323807583090087e+01,7.526619779704858404e-01,9.408777119533783262e-01,3.387464112715817821e-01,1.266675302381784635e-02
1.900000000000000000e+01,2.495527300000000004e-02,2.546701997081106048e-02,2.705522577276271932e+02,1.178914866360530134e+01,3.925549312961185677e+01,7.137676055938431130e-01,9.438542767485962326e-01,3.303620805470631749e-01,2.558734854055302183e-02
2.400000000000000000e+01,2.250769700000000012e-02,2.352012649488241167e-02,1.988804767320149836e+02,1.260052576928361745e+01,4.013508762647480665e+01,6.700454864292183510e-01,9.696871563415742079e-01,2.443497878578809179e-01,5.062147474412057729e-02
2.900000000000000000e+01,2.514518799999999887e-02,2.134477789415949525e-02,1.358112755520473627e+02,1.312015995258280121e+01,4.028717611928645681e+01,6.247705303201528393e-01,9.910951830717136257e-01,1.331553156732638299e-01,-1.900205052920251880e-01
3.400000000000000000e+01,2.590560899999999958e-02,2.030425369945656339e-02,8.386239042269389188e+01,1.345645230674701232e+01,3.988459240623517132e+01,5.804381397621573013e-01,9.970342380099420643e-01,7.695926348357409741e-02,-2.800677650271717889e-01
3.900000000000000000e+01,2.426879100000000136e-02,1.975051222987254593e-02,4.850450700227869305e+01,1.367186772192739319e+01,3.907996057830711578e+01,5.386373888008577637e-01,9.989927281407514625e-01,4.487236479057673394e-02,-2.259139385063727579e-01
4.400000000000000000e+01,1.973947900000000075e-02,1.943450990570558604e-02,3.396011336464215447e+01,1.382083263712247856e+01,3.806096861944658372e+01,5.002250248977320179e-01,9.996891719786585861e-01,2.493109361067027269e-02,-1.524845471472073555e-02
4.900000000000000000e+01,2.191068200000000077e-02,1.925925331532421514e-02,3.088777299414708821e+01,1.394350840681888037e+01,3.699496947721698348e+01,4.652775066824855754e-01,9.999173210499506803e-01,1.285889047662943513e-02,-1.325714342337892815e-01
5.400000000000000000e+01,2.048116900000000046e-02,1.916903463282436729e-02,3.019551547633500377e+01,1.405295650099767357e+01,3.594458595549058799e+01,4.334682907285909437e-01,9.999814117872539709e-01,6.097219035797757196e-03,-6.560671835878165159e-02
5.900000000000000000e+01,1.530577200000000047e-02,1.912673237040289631e-02,2.977487483394608248e+01,1.415155909555545932e+01,3.492016573586312944e+01,4.044284596996606806e-01,9.999964550073482394e-01,2.662700271618616971e-03,1.910480185201447745e-01
6.400000000000000000e+01,1.975481200000000007e-02,1.910864993061155495e-02,2.934246657827904059e+01,1.424013497574759057e+01,3.392208598309324685e+01,3.778372337003057524e-01,9.999994185865483942e-01,1.078344362943071174e-03,-3.230810346942225575e-02
6.900000000000000000e+01,1.732473099999999946e-02,1.910154127368526508e-02,2.887002928055857964e+01,1.431939943661621051e+01,3.294934918603019014e+01,3.534245406232321418e-01,9.999999166864447231e-01,4.081998329851695964e-04,8.884051368426328088e-02
7.400000000000000000e+01,1.769782599999999984e-02,1.909894538002939596e-02,2.836112693104747251e+01,1.439006696237904137e+01,3.200081488706040034e+01,3.309630707779732672e-01,9.999999894106165188e-01,1.455292644457340369e-04,7.005596900146980610e-02
7.900000000000000000e+01,1.723003400000000171e-02,1.909805672231009929e-02,2.782248169525657033e+01,1.445281989498300845e+01,3.107538198403575080e+01,3.102613056898497201e-01,9.999999987895522580e-01,4.920259620406515618e-05,9.340113611550487915e-02
8.400000000000000000e+01,1.852366299999999924e-02,1.909776922169959673e-02,2.726034073052020545e+01,1.450828414259578025e+01,3.017202338451474475e+01,2.911582844547453974e-01,9.999999998739969032e-01,1.587470582715071161e-05,2.870531108497987455e-02
8.900000000000000000e+01,2.210611100000000120e-02,1.909768069039705085e-02,2.668010255856488300e+01,1.455701974633618967e+01,2.928979850204991919e+01,2.735196799403776802e-01,9.999999999879183310e-01,4.915622572830085651e-06,-1.504215154801475107e-01
