t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,3.365042800000000306e-02,2.936745191901978663e-02,5.329400241374969482e+00,5.329400241374969482e+00,5.329400241374969482e+00,8.029362680655308671e-01,9.409953864721151140e-01,3.384193886853923972e-01,-2.141488040490108213e-01
4.000000000000000000e+00,3.069150400000000140e-02,2.926769728465825754e-02,5.561803150533975213e+02,7.730940153144740812e+00,3.019638557613404828e+01,7.949704101252927924e-01,9.410969699608024985e-01,3.381367964753264066e-01,-7.119033576708719280e-02
9.000000000000000000e+00,2.772133099999999836e-02,2.897013054713609703e-02,4.649054002399971637e+02,9.823344580967534156e+00,3.586814753736627637e+01,7.711431463925723095e-01,9.414016293690670167e-01,3.372876698328383105e-01,6.243997735680493349e-02
1.400000000000000000e+01,2.340437500000000157e-02,2.847900667385581258e-02,3.795648143017774601e+02,1.145977227213978900e+01,3.908989957921925651e+01,7.348304452392780961e-01,9.424353665323205176e-01,3.343883668866047820e-01,2.537315836927905299e-01
1.900000000000000000e+01,2.630221799999999874e-02,2.602263892948837934e-02,3.009565090889179260e+02,1.266789654154217182e+01,4.096110302089448396e+01,6.891817743348813696e-01,9.676775565300221871e-01,2.521906948879870658e-01,-1.397895352558096993e-02
2.400000000000000000e+01,2.215985999999999997e-02,2.247119311247946713e-02,2.297209557577615158e+02,1.348875424379036225e+01,4.191583058120443894e+01,6.377310789267826019e-01,9.939867527334276254e-01,1.095003899100625150e-01,1.556665562397335778e-02
2.900000000000000000e+01,2.380476899999999993e-02,2.102705929433651422e-02,1.665791859090518585e+02,1.407177790373421189e+01,4.220388993537414279e+01,5.830078672454737099e-01,9.988826333520542944e-01,4.725975865009785643e-02,-1.388854852831742925e-01
3.400000000000000000e+01,1.860667800000000149e-02,2.039475192158559172e-02,1.128481587737407636e+02,1.444537150460194042e+01,4.197572799507889130e+01,5.270769014210857639e-01,9.998528700046328543e-01,1.715337702899160863e-02,8.940369607927950435e-02
3.900000000000000000e+01,1.784427499999999972e-02,2.016869298355297019e-02,7.124732570493149808e+01,1.467543020208973559e+01,4.134739240230366875e+01,4.719947249910695919e-01,9.999868237238490609e-01,5.133456797103096853e-03,1.162208991776485234e-01
4.400000000000000000e+01,1.966926499999999828e-02,2.010505758337221768e-02,4.593174665969603154e+01,1.482330037837807346e+01,4.044651856639816856e+01,4.190338059877554144e-01,9.999991071623438588e-01,1.336291328653252701e-03,2.178962916861097027e-02
4.900000000000000000e+01,2.439329000000000150e-02,2.008990111307540349e-02,3.632260786490489579e+01,1.493185128383920635e+01,3.942173171065187631e+01,3.682512956982924579e-01,9.999999501942430369e-01,3.156129140330332346e-04,-2.151694443462298934e-01
5.400000000000000000e+01,1.819083100000000106e-02,2.008666905093883792e-02,3.396248499795009934e+01,1.513628623388042982e+01,3.838049411414220202e+01,3.165616650939947485e-01,9.999999976717242056e-01,6.823893026805378484e-05,9.479190254694183637e-02
