t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,3.490371661099556794e-02,5.711319983005523682e+00,5.711319983005523682e+00,5.711319983005523682e+00,7.869214283944099275e-01,9.439332306385039839e-01,-3.124574194502214297e-01
4.000000000000000000e+00,3.116874400000000170e-02,3.484362652754796619e-02,3.996940307199583913e+02,7.021254291406542336e+00,1.478172885603764719e+01,7.831937898424957689e-01,9.439782266326705029e-01,1.837441263773982314e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.462325464931313018e-02,3.515294216873323876e+02,8.433411133516088398e+00,1.754046070240865163e+01,7.695258887415437066e-01,9.441472000354121930e-01,3.166668246565654266e-02
1.400000000000000000e+01,3.614769899999999841e-02,3.427579794417336817e-02,3.061389823016395439e+02,9.617357435139796351e+00,1.908363871032945625e+01,7.479538073896506711e-01,9.444221683429957492e-01,-9.359505279133151223e-02
1.900000000000000000e+01,3.446519399999999761e-02,3.383205298890791524e-02,2.639174377938581983e+02,1.058768133765383190e+01,2.007992467929626557e+01,7.205407953222144890e-01,9.448177238100894382e-01,-3.165705055460411865e-02
2.400000000000000000e+01,3.116980199999999993e-02,3.326811424431058012e-02,2.250740057980713971e+02,1.136712479479891869e+01,2.072799753971852610e+01,6.891399849299941760e-01,9.459227431240010420e-01,1.049156122155290027e-01
2.900000000000000000e+01,3.133069000000000132e-02,3.220622191743952728e-02,1.896673460126631312e+02,1.198029587946184549e+01,2.111704246912202265e+01,6.553767304124776816e-01,9.522871816883236029e-01,4.377659587197629820e-02
3.400000000000000000e+01,2.897216400000000164e-02,2.995017930680769075e-02,1.576447010129948296e+02,1.244367004221645701e+01,2.130878276357945467e+01,6.207144516508872334e-01,9.703471924732429699e-01,4.890076534038445555e-02
3.900000000000000000e+01,2.634845699999999874e-02,2.756059340297981053e-02,1.288801470091237320e+02,1.278195285929178304e+01,2.135109337213631875e+01,5.864787958059584083e-01,9.862017494188785038e-01,6.060682014899058945e-02
4.400000000000000000e+01,2.710479500000000097e-02,2.602955708733558499e-02,1.032239616171613648e+02,1.302942006537505470e+01,2.127709097930545568e+01,5.536648558184421587e-01,9.934704918511921834e-01,-5.376189563322079923e-02
4.900000000000000000e+01,2.665974200000000016e-02,2.509785629811075308e-02,8.056141667272659390e+01,1.321117125763431233e+01,2.110848981452911843e+01,5.229020824748449314e-01,9.966878508746115362e-01,-7.809428509446235400e-02
5.400000000000000000e+01,2.632692500000000102e-02,2.448621471467952657e-02,6.087576747256828469e+01,1.334288665778324301e+01,2.086022181306547552e+01,4.945709642098543579e-01,9.982827684859342243e-01,-9.203551426602371577e-02
5.900000000000000000e+01,2.625237399999999846e-02,2.406495709163129423e-02,4.432626175906784027e+01,1.343580841257383796e+01,2.054397598215764020e+01,4.688848226188975232e-01,9.991225708415405471e-01,-1.093708454184352113e-01
6.400000000000000000e+01,2.551499000000000128e-02,2.377208875078256831e-02,3.132762406225738161e+01,1.349937790236069013e+01,2.017119235669630228e+01,4.459225513428694554e-01,9.995651786760624269e-01,-8.714506246087164176e-02
6.900000000000000000e+01,2.493275699999999984e-02,2.357072763912748323e-02,2.244737969794227794e+01,1.354222965835587900e+01,1.975592314778458203e+01,4.256415839025328718e-01,9.997917035969232646e-01,-6.810146804362582351e-02
7.400000000000000000e+01,2.512380499999999905e-02,2.343456707737110248e-02,1.767807388817274017e+01,1.357215044077183030e+01,1.931589709852720560e+01,4.078899487529705770e-01,9.999033705910004288e-01,-8.446189613144482189e-02
7.900000000000000000e+01,2.303099600000000149e-02,2.334387056353715018e-02,1.573083466470263048e+01,1.359491199142049567e+01,1.886841061819545828e+01,3.924344735739185852e-01,9.999564917352183890e-01,1.564372817685743405e-02
8.400000000000000000e+01,2.155405300000000010e-02,2.328423600651716163e-02,1.504317511819648168e+01,1.361352855018574637e+01,1.842488408495093211e+01,3.790093746620916138e-01,9.999809509379166128e-01,8.650915032585806963e-02
8.900000000000000000e+01,2.391284700000000096e-02,2.324550243434007207e-02,1.477904747525318285e+01,1.362915983013889232e+01,1.799118800577983279e+01,3.673586918936223578e-01,9.999918718202326362e-01,-3.336722828299644450e-02
9.400000000000000000e+01,2.277660399999999891e-02,2.322063807463557381e-02,1.464048814991203074e+01,1.364222100301246599e+01,1.757057353291980561e+01,3.572547522155498090e-01,9.999966099678396780e-01,2.220170373177874495e-02
9.900000000000000000e+01,2.212539300000000014e-02,2.320484764891698332e-02,1.453644767031467566e+01,1.365290066441557038e+01,1.716540016013572156e+01,3.485008502576349976e-01,9.999986133241255404e-01,5.397273244584915863e-02
1.040000000000000000e+02,2.089129400000000122e-02,2.319491301750882528e-02,1.444080888390263873e+01,1.366132939850953143e+01,1.677774541886043025e+01,3.409284176202259098e-01,9.999994417184214779e-01,1.151809508754411959e-01
