t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.517654921854708461e-02,5.518025696277618408e+00,5.518025696277618408e+00,5.518025696277618408e+00,7.950670539320308094e-01,9.424463515098278066e-01,-2.925679290726460602e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.512178430593224793e-02,3.536988305400427635e+02,6.708431795041325252e+00,1.431104751513450424e+01,7.917183781713615920e-01,9.424883613826064988e-01,-5.299641470338789517e-02
9.000000000000000000e+00,3.513934160000000556e-02,3.492297175207709214e-02,3.060696124870253243e+02,7.975839468555562028e+00,1.692382398222391160e+01,7.795718601776933099e-01,9.426452957078167438e-01,-1.081849239614567082e-02
1.400000000000000000e+01,3.343314040000000542e-02,3.461379933989568863e-02,2.611066226204007990e+02,9.022260214152019842e+00,1.834707233186259145e+01,7.606800397222854837e-01,9.428983665453724017e-01,5.903294699478416063e-02
1.900000000000000000e+01,3.449193550000000108e-02,3.422772147272619414e-02,2.191633719815236248e+02,9.864665750191436544e+00,1.923487265945110636e+01,7.370815812534926570e-01,9.432304966910195487e-01,-1.321070136369034698e-02
2.400000000000000000e+01,3.245922019999999963e-02,3.379137918403643526e-02,1.804354261839953324e+02,1.052538312305493484e+01,1.978948604340482476e+01,7.105864807493732505e-01,9.436597201911155475e-01,6.660794920182178114e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.331153913212034356e-02,1.450054989252920734e+02,1.103008082558307912e+01,2.009917674270359456e+01,6.827531250959122389e-01,9.443871196808140134e-01,7.937731606016962260e-03
3.400000000000000000e+01,3.293628800000000106e-02,3.275157457305287456e-02,1.129037822335691885e+02,1.140446558212821060e+01,2.021307768017778628e+01,6.548702623533674272e-01,9.460944174190426548e-01,-9.235671347356325112e-03
3.900000000000000000e+01,3.273942870000000338e-02,3.204154885583519047e-02,8.419131650762172114e+01,1.167197754698642242e+01,2.016512211391886567e+01,6.279566607198397987e-01,9.498453785132585647e-01,-3.489399220824064562e-02
4.400000000000000000e+01,3.044851920000000295e-02,3.116979233563664520e-02,5.909727519362360937e+01,1.185348019235242134e+01,1.998131779602482538e+01,6.027726111264104514e-01,9.558850045259849049e-01,3.606365678183211243e-02
4.900000000000000000e+01,3.182051730000000356e-02,3.024474616294777624e-02,3.828846261041449139e+01,1.196815180483224950e+01,1.968340070298236455e+01,5.798315106806878338e-01,9.628562494780236181e-01,-7.878855685261136610e-02
5.400000000000000000e+01,2.868011300000000360e-02,2.940335169745203481e-02,2.330133538380902891e+01,1.203471602089083525e+01,1.929437169923459194e+01,5.594082261096636755e-01,9.691309319008799550e-01,3.616193487260156020e-02
5.900000000000000000e+01,2.768390020000000354e-02,2.870893865312531407e-02,1.579790183465214959e+01,1.207265658149721688e+01,1.884620668230049034e+01,5.415428063731316799e-01,9.740649413559440140e-01,5.125192265626552640e-02
6.400000000000000000e+01,2.814846210000000043e-02,2.815473990983373420e-02,1.369969341713368749e+01,1.209856510305757205e+01,1.837480861726382741e+01,5.260642728418131187e-01,9.777905860269312521e-01,3.138904916866885886e-04
6.900000000000000000e+01,2.812339970000000272e-02,2.771093702130050102e-02,1.328000863523359421e+01,1.212000326737517497e+01,1.790043934390038416e+01,5.126906593943301171e-01,9.806295702199759878e-01,-2.062313393497508529e-02
7.400000000000000000e+01,2.693491679999999999e-02,2.735094221729684680e-02,1.316621697626115939e+01,1.213873915103241252e+01,1.742977047146128200e+01,5.011366136187046516e-01,9.828379806065028479e-01,2.080127086484234028e-02
7.900000000000000000e+01,2.714988869999999943e-02,2.705533582993519676e-02,1.309653755395529728e+01,1.215509068659917347e+01,1.696572419379247521e+01,4.911512935122093193e-01,9.845887276307604408e-01,-4.727643503240133716e-03
8.400000000000000000e+01,2.622088040000000383e-02,2.681014078360793862e-02,1.302878228629616331e+01,1.216914108719513443e+01,1.651075929394113118e+01,4.825207300057682835e-01,9.859984095363591994e-01,2.946301918039673923e-02
8.900000000000000000e+01,2.627215250000000321e-02,2.660510739798402358e-02,1.295719134477451817e+01,1.218094844358179074e+01,1.606749682684199954e+01,4.750632567965911712e-01,9.871478472366990164e-01,1.664774489920101824e-02
9.400000000000000000e+01,2.612423770000000395e-02,2.643255626024577226e-02,1.288206915551354825e+01,1.219057985734913352e+01,1.563879282458054298e+01,4.686245476528466680e-01,9.880946776048776803e-01,1.541592801228841569e-02
9.900000000000000000e+01,2.723246790000000486e-02,2.628662028546773291e-02,1.280474447295413754e+01,1.219811756720436158e+01,1.522767979123795890e+01,4.630732313665837929e-01,9.888810514822649056e-01,-4.729238072661359760e-02
1.040000000000000000e+02,2.733297930000000084e-02,2.616273844084576750e-02,1.272669153006437170e+01,1.220366011152548680e+01,1.483724716194666193e+01,4.582971458874862680e-01,9.895384784626750641e-01,-5.851204295771166713e-02
