dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.17530214348796896,8.765107174398446,-0.1719861717915399,1.0,0.0,3.0233215999323875,3.0637111157779335
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.17476626156230934,8.73831307811547,-0.23179807718000298,1.0,0.0,3.189550400013104,3.064245489468847
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.17434416520093793,8.717208260046897,-0.2971450780784263,1.0,0.0,3.230361699941568,3.0739700105102536
