t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,8.497840724587755190e-01,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.631174057921087939e-01,4.043780823293877802e+01
4.000000000000000000e+00,3.618171260000000583e-02,4.159574607223095327e-02,1.760934016326604933e+03,1.760932136083394880e+03,2.229273876293397549e+01,2.280234255296781642e-01,-3.670563128814299507e-37,2.707016736115473443e-01
9.000000000000000000e+00,3.513934160000000556e-02,1.947296434620477898e-03,1.712828433949980990e+03,1.712826693339391795e+03,2.717855997903670229e+01,4.933680718566613166e-02,3.351368490110048419e-44,-1.659602258268976227e+00
1.400000000000000000e+01,3.343314040000000542e-02,9.116228850990409688e-05,1.665928646407788847e+03,1.665927838024282210e+03,3.040522680817374734e+01,1.067487052087190934e-02,-2.938460994175971589e-44,-1.667098905574505130e+00
1.900000000000000000e+01,3.449193550000000108e-02,4.267744088017816145e-06,1.620202661237605298e+03,1.620202818828726777e+03,3.290120606199330666e+01,2.309692644059436334e-03,5.221513570715964928e-44,-1.724383387795599187e+00
2.400000000000000000e+01,3.245922019999999963e-02,1.997935758151427812e-07,1.575620662668679415e+03,1.575621788066946465e+03,3.496503609910217847e+01,4.997419031549470408e-04,2.251286695778337200e-44,-1.622951020321209192e+00
2.900000000000000000e+01,3.315278450000000432e-02,9.353295819306130238e-09,1.532154110895510939e+03,1.532156207346491328e+03,3.673507888417520917e+01,1.081277937171228054e-04,-6.222332947276294789e-44,-1.657638757335209156e+00
3.400000000000000000e+01,3.293628800000000106e-02,4.378726509480811506e-10,1.489775453165060981e+03,1.489778525611415944e+03,3.828818809163168879e+01,2.339531606294519337e-05,-1.535164324811621280e-45,-1.646814378106367549e+00
3.900000000000000000e+01,3.273942870000000338e-02,2.049891954163671146e-11,1.448457992705012657e+03,1.448462047532153065e+03,3.967207820159547538e+01,5.061980780983457065e-06,-2.810860722350305229e-41,-1.636971433975054069e+00
4.400000000000000000e+01,3.044851920000000295e-02,9.596527699493349845e-13,1.408175816869954815e+03,1.408180861775784024e+03,4.091871850570499447e+01,1.095246986956215589e-06,-1.535366436592112295e-51,-1.522425959952017571e+00
4.900000000000000000e+01,3.182051730000000356e-02,4.492595021960458921e-14,1.368903744264536954e+03,1.368909788193768236e+03,4.205075629098226386e+01,2.369756058637802846e-07,1.309160890345195588e-52,-1.591025864997753780e+00
5.400000000000000000e+01,2.868011300000000360e-02,2.103199267844766208e-15,1.330617298978095278e+03,1.330624352088749902e+03,4.308493554455672836e+01,5.127376604859406637e-08,3.594663252016928060e-52,-1.434005649999894993e+00
5.900000000000000000e+01,2.768390020000000354e-02,9.846084809704401114e-17,1.293292678424988935e+03,1.293300752074931552e+03,4.403406108165146549e+01,1.109396503155229033e-08,2.160172539501769781e-51,-1.384195009999995341e+00
6.400000000000000000e+01,2.814846210000000043e-02,4.609424678075371385e-18,1.256906732834708464e+03,1.256915839579979547e+03,4.490819874676524392e+01,2.400370981243152244e-09,9.964392270725410259e-52,-1.407423104999999897e+00
6.900000000000000000e+01,2.812339970000000272e-02,2.157892834926235316e-19,1.221436946425763608e+03,1.221447100026545968e+03,4.571544395014597484e+01,5.193617278600526397e-10,-7.934074936132534916e-51,-1.406169985000000011e+00
7.400000000000000000e+01,2.693491679999999999e-02,1.010213163715564125e-20,1.186861420767821983e+03,1.186872636199354247e+03,4.646243419572914490e+01,1.123728817217239099e-10,1.175308312975621058e-51,-1.346745839999999861e+00
7.900000000000000000e+01,2.714988869999999943e-02,4.729292482183003536e-22,1.153158859782719219e+03,1.153171153249350482e+03,4.715470332649577045e+01,2.431381418603168148e-11,7.014602764734100788e-51,-1.357494434999999999e+00
8.400000000000000000e+01,2.622088040000000383e-02,2.214008704842178114e-23,1.120308556035844731e+03,1.120321944986873405e+03,4.779692969438753636e+01,5.260713716837975279e-12,-3.739496453088539154e-52,-1.311044020000000199e+00
8.900000000000000000e+01,2.627215250000000321e-02,1.036483694654314268e-24,1.088290378097767416e+03,1.088304881244007674e+03,4.839311836843113923e+01,1.138246290711238326e-12,4.775129812471264835e-51,-1.313607625000000168e+00
9.400000000000000000e+01,2.612423770000000395e-02,4.852277441134279449e-26,1.057084758803347540e+03,1.057100396133494769e+03,4.894673820132020126e+01,2.462792480380320024e-13,-6.390682057551383841e-50,-1.306211885000000184e+00
9.900000000000000000e+01,2.723246790000000486e-02,2.271583864489970710e-27,1.026672684349355677e+03,1.026689477392110348e+03,4.946081890053787333e+01,5.328676975209196638e-14,-1.569247763454066863e-44,-1.361623395000000292e+00
1.040000000000000000e+02,2.733297930000000084e-02,1.063437389132297036e-28,9.970356853925296718e+02,9.970536562420811606e+02,4.993803449278999551e+01,1.152951315717784862e-14,-3.669129499459881114e-59,-1.366648964999999993e+00
