dataset,dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_i_ps,dt_local_ps,A_obs,B_obs,B_eff_obs,sigma_irf_ps,B0_obs,B1_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.0008422580699714834,0.04211290349857417,0.6888906526527026,0.0,0.15,-0.006374349857665245,-0.006374349857665245,0.2,0.0232,0.0,2.2640096000395715,2.3139959104937504
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.0012759106426761713,0.06379553213380856,0.6888906526527026,0.0,0.10975561403826341,0.005461329432706634,0.005461329432706634,0.2,0.0232,0.0,2.2600300000049174,2.317599205029108
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.0018463860099030684,0.09231930049515341,0.6888906526527026,0.0,0.09290778712626982,0.009098501560320738,0.009098501560320738,0.2,0.0232,0.0,2.254761300049722,2.312960328310983
deltak12k_3p0mW.csv,deltak12k_3p0mW.csv,deltak12k_3p0mW.csv,3.0,19,0.00322828018699406,0.16141400934970299,0.6888906526527026,0.0,0.04295793909567932,0.01719966262329642,0.01719966262329642,0.2,0.0232,0.0,1.9592365000862628,1.9902547379066853
deltak12k_3p5mW.csv,deltak12k_3p5mW.csv,deltak12k_3p5mW.csv,3.5,12,0.002696254900396378,0.13481274501981888,0.6888906526527026,0.0,0.03721559273432456,0.018809831763984156,0.018809831763984156,0.2,0.0232,0.0,1.2510152000468224,1.259065402736547
deltak12k_4p0mW.csv,deltak12k_4p0mW.csv,deltak12k_4p0mW.csv,4.0,8,0.0032810934799880334,0.16405467399940168,0.6888906526527026,0.0,0.02229264637863342,0.01726817651864658,0.01726817651864658,0.2,0.0232,0.0,0.819623300107196,0.8394630707781252
