dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.005342845287742386,0.2671422643871193,0.27789977625086026,1.0,-0.5899063295024627,3.252557000028901,3.6786039193576734
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.007116190144492547,0.35580950722462734,-0.14246240736451768,1.0,-0.5898504475535342,3.143087700009346,3.6313537524190673
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.009229167906150798,0.46145839530753996,-0.4950008476556326,1.0,-0.5901295501391945,3.289802100043744,3.635341708066276
