t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,3.965452231958099816e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,2.631174057921087939e-01,-7.491713402094993257e-02
4.000000000000000000e+00,3.116874400000000170e-02,3.905392281688646605e-02,4.151358487158854693e+00,4.151069708368401834e+00,4.195482619370082489e+00,8.556620203528435553e-01,2.631047264189260160e-01,3.942589408443232246e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.845191975173700705e-02,4.150945415764041080e+00,4.150960301904952132e+00,4.151873317945982578e+00,8.549750068183061824e-01,2.630903387489502698e-01,2.230999375868503720e-01
1.400000000000000000e+01,3.614769899999999841e-02,3.792848798762371576e-02,4.150785407852921161e+00,4.150808005429031944e+00,4.150619399462549097e+00,8.543792815695627763e-01,2.630760597391571531e-01,8.903944938118586727e-02
1.900000000000000000e+01,3.446519399999999761e-02,3.747323851932582439e-02,4.150632004940671749e+00,4.150654791552949696e+00,4.150439390497637326e+00,8.538628682950228921e-01,2.630618897320185501e-01,1.504022259662913252e-01
2.400000000000000000e+01,3.116980199999999993e-02,3.707712683659392106e-02,4.150478919429808400e+00,4.150501707200467294e+00,4.150285883517148555e+00,8.534153138687944340e-01,2.630478280029020510e-01,2.953662418296960634e-01
2.900000000000000000e+01,3.133069000000000132e-02,3.673231698052670247e-02,4.150325996241161164e+00,4.150348777891825769e+00,4.150133178007538781e+00,8.530275415409864781e-01,2.630338738059915804e-01,2.700813490263350714e-01
3.400000000000000000e+01,2.897216400000000164e-02,3.643201904448900574e-02,4.150173231062300516e+00,4.150196004097829849e+00,4.149980643924358503e+00,8.526916708676822720e-01,2.630200264001236743e-01,3.729927522244502192e-01
3.900000000000000000e+01,2.634845699999999874e-02,3.617034803513607955e-02,4.150020623326010849e+00,4.150043385675605379e+00,4.149828265631872348e+00,8.524008600710670791e-01,2.630062850493832260e-01,4.910945517568040541e-01
4.400000000000000000e+01,2.710479500000000097e-02,3.594220212028531591e-02,4.149868172596852034e+00,4.149890922467386112e+00,4.149676042551612376e+00,8.521491691439969651e-01,2.629926490230777292e-01,4.418703560142657194e-01
4.900000000000000000e+01,2.665974200000000016e-02,3.574315753544776708e-02,4.149715878477477915e+00,4.149738614315170437e+00,4.149523974479341959e+00,8.519314409962170931e-01,2.629791175956968652e-01,4.541707767723883182e-01
5.400000000000000000e+01,2.632692500000000102e-02,3.556937780317426245e-02,4.149563740601936779e+00,4.149586461061094411e+00,4.149372061224863906e+00,8.517431982651766376e-01,2.629656900468728686e-01,4.621226401587130717e-01
5.900000000000000000e+01,2.625237399999999846e-02,3.541753526511914885e-02,4.149411758631631031e+00,4.149434462547457514e+00,4.149220302602624422e+00,8.515805537269770520e-01,2.629523656613413363e-01,4.582580632559575262e-01
6.400000000000000000e+01,2.551499000000000128e-02,3.528474321829644378e-02,4.149259932251781358e+00,4.149282618616683571e+00,4.149068698430875557e+00,8.514401325150098288e-01,2.629391437289022582e-01,4.884876609148220972e-01
6.900000000000000000e+01,2.493275699999999984e-02,3.516849719332093560e-02,4.149108261168393597e+00,4.149130929111366939e+00,4.148917248531271973e+00,8.513190045900952407e-01,2.629260235443801608e-01,5.117870096660467327e-01
7.400000000000000000e+01,2.512380499999999905e-02,3.506662412103977999e-02,4.148956745105561339e+00,4.148979393874234312e+00,4.148765952728403761e+00,8.512146261110044021e-01,2.629130044075857486e-01,4.971409560519890469e-01
7.900000000000000000e+01,2.303099600000000149e-02,3.497723831119370352e-02,4.148805383803142455e+00,4.148828012748166039e+00,4.148614810849450940e+00,8.511247885323384166e-01,2.629000856232793781e-01,5.973121155596851084e-01
8.400000000000000000e+01,2.155405300000000010e-02,3.489870331763067490e-02,4.148654177014734046e+00,4.148676785576210335e+00,4.148463822723875261e+00,8.510475744113178420e-01,2.628872665011313670e-01,6.672325158815337609e-01
8.900000000000000000e+01,2.391284700000000096e-02,3.482959889339487525e-02,4.148503124505891648e+00,4.148525712201573512e+00,4.148312988183149308e+00,8.509813190392662152e-01,2.628745463556846906e-01,5.458375946697436865e-01
9.400000000000000000e+01,2.277660399999999891e-02,3.476869234914914397e-02,4.148352226052555380e+00,4.148374792467595995e+00,4.148162307060474951e+00,8.509245771301060524e-01,2.628619245063187893e-01,5.996044174574572949e-01
9.900000000000000000e+01,2.212539300000000014e-02,3.471491372274115861e-02,4.148201481439748761e+00,4.148224026217794069e+00,4.148011779190616366e+00,8.508760938993683576e-01,2.628494002772123195e-01,6.294760361370579371e-01
1.040000000000000000e+02,2.089129400000000122e-02,3.466733424868695401e-02,4.148050890460356577e+00,4.148073413295813694e+00,4.147861404409685981e+00,8.508347799550457502e-01,2.628369729973059621e-01,6.888020124343475770e-01
