t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,3.363489821479595521e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.383269276293094041e-01,-3.605299892602022993e-01
4.000000000000000000e+00,4.011164600000000080e-02,3.363489821479592051e-02,4.055245323126933421e+00,4.054598484873553232e+00,4.149013655867280548e+00,8.563301037079037448e-01,7.382894614851589488e-01,-3.238373892602040005e-01
9.000000000000000000e+00,3.731283500000000253e-02,3.363489821479580255e-02,4.054636237413025590e+00,4.054632787371605041e+00,4.056203038820072493e+00,8.562735814905214626e-01,7.381782500015932058e-01,-1.838968392602099988e-01
1.400000000000000000e+01,3.648607400000000028e-02,3.363489821479569153e-02,4.054571063069924541e+00,4.054578811082104828e+00,4.054534968825453056e+00,8.562186080603529925e-01,7.380727350782461116e-01,-1.425587892602154239e-01
1.900000000000000000e+01,3.665752700000000225e-02,3.363489821479558745e-02,4.054515484369241918e+00,4.054523406837057919e+00,4.054453456800242606e+00,8.561651640695644438e-01,7.379726699539549406e-01,-1.511314392602207402e-01
2.400000000000000000e+01,3.462615599999999821e-02,3.363489821479549030e-02,4.054460116767812039e+00,4.054468034840422064e+00,4.054397734899231942e+00,8.561132088822044350e-01,7.378777776146396850e-01,-4.956288926022539565e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.363489821479540010e-02,4.054404807941892841e+00,4.054412718706027263e+00,4.054342486014944846e+00,8.560627025899154585e-01,7.377877946509044937e-01,-6.534023926022987372e-02
3.400000000000000000e+01,3.313903499999999724e-02,3.363489821479530989e-02,4.054349555366860258e+00,4.054357458760109445e+00,4.054287299998532212e+00,8.560136063467411738e-01,7.377024712337557633e-01,2.479316073976563228e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.363489821479522662e-02,4.054294358944987131e+00,4.054302254951760887e+00,4.054232170151367498e+00,8.559658823464374455e-01,7.376215704070850920e-01,-9.054089260238790127e-03
4.400000000000000000e+01,3.320166499999999826e-02,3.363489821479514336e-02,4.054239218617913920e+00,4.054247107224005831e+00,4.054177096308829498e+00,8.559194937947365300e-01,7.375448674082438760e-01,2.166166073975725470e-02
4.900000000000000000e+01,3.289055800000000029e-02,3.363489821479507397e-02,4.054184134328010281e+00,4.054192015519847203e+00,4.054122078412177643e+00,8.558744048822743977e-01,7.374721490259033008e-01,3.721701073975368368e-02
5.400000000000000000e+01,3.244076700000000230e-02,3.363489821479499764e-02,4.054129106017719586e+00,4.054136979782330563e+00,4.054067116404444171e+00,8.558305807582254898e-01,7.374032129931618051e-01,5.970656073974976719e-02
5.900000000000000000e+01,3.164210900000000160e-02,3.363489821479493519e-02,4.054074133629574916e+00,4.054081999954572524e+00,4.054012210228740365e+00,8.557879875046525697e-01,7.373378674138325595e-01,9.963946073974667972e-02
6.400000000000000000e+01,3.111267100000000146e-02,3.363489821479486580e-02,4.054019217106160866e+00,4.054027075979730554e+00,4.053957359828240570e+00,8.557465921115429142e-01,7.372759302199720644e-01,1.261113607397432168e-01
6.900000000000000000e+01,3.191779599999999828e-02,3.363489821479480335e-02,4.053964356390156176e+00,4.053972207801034067e+00,4.053902565146180415e+00,8.557063624525097500e-01,7.372172286588344337e-01,8.585511073974025353e-02
7.400000000000000000e+01,3.183153300000000213e-02,3.363489821479474784e-02,4.053909551424304425e+00,4.053917395361768428e+00,4.053847826125864806e+00,8.556672672611430608e-01,7.371615988075568282e-01,9.016826073973728539e-02
7.900000000000000000e+01,3.161939999999999890e-02,3.363489821479469233e-02,4.053854802151434455e+00,4.053862638605282953e+00,4.053793142710651942e+00,8.556292761079944409e-01,7.371088851139780962e-01,1.007749107397346716e-01
8.400000000000000000e+01,3.131637000000000309e-02,3.363489821479464376e-02,4.053800108514423961e+00,4.053807937474964262e+00,4.053738514843956864e+00,8.555923593781795677e-01,7.370589399621174653e-01,1.159264107397320331e-01
8.900000000000000000e+01,3.111153800000000108e-02,3.363489821479459518e-02,4.053745470456234123e+00,4.053753291914269141e+00,4.053683942469248791e+00,8.555564882495790835e-01,7.370116232608868723e-01,1.261680107397296913e-01
9.400000000000000000e+01,3.182448400000000011e-02,3.363489821479454661e-02,4.053690887919895403e+00,4.053698701866708554e+00,4.053629425530059116e+00,8.555216346716175702e-01,7.369668020547560650e-01,9.052071073972732529e-02
9.900000000000000000e+01,3.116922100000000043e-02,3.363489821479450498e-02,4.053636360848519971e+00,4.053644167275861854e+00,4.053574963969997391e+00,8.554877713446197296e-01,7.369243501551221431e-01,1.232838607397252206e-01
1.040000000000000000e+02,3.067336999999999841e-02,3.363489821479446334e-02,4.053581889185279508e+00,4.053589688085355469e+00,4.053520557732710472e+00,8.554548716997112390e-01,7.368841477912290161e-01,1.480764107397232465e-01
