t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,residual
-1.000000000000000000e+00,4.115286499999999681e-02,2.765200620700419137e-02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.563488385776752976e-01,7.383269276293094041e-01,-6.750429396497902301e-01
4.000000000000000000e+00,3.116874400000000170e-02,2.765200620700375422e-02,4.138109826838557659e+00,4.136159094760505361e+00,4.421399207048508195e+00,8.563087871448418209e-01,7.382464662245006304e-01,-1.758368896498123668e-01
9.000000000000000000e+00,3.398992099999999933e-02,2.765200620700224154e-02,4.136355616664094903e+00,4.136325747220042537e+00,4.143367353830379685e+00,8.561681850980260577e-01,7.379683968544549222e-01,-3.168957396498878754e-01
1.400000000000000000e+01,3.614769899999999841e-02,2.765200620700080866e-02,4.136175028723282132e+00,4.136194241774110658e+00,4.136157107627115082e+00,8.560313850415808279e-01,7.377045664022853222e-01,-4.247846396499594945e-01
1.900000000000000000e+01,3.446519399999999761e-02,2.765200620699944864e-02,4.136035794382024733e+00,4.136056006551083186e+00,4.135872793726556473e+00,8.558983671365362200e-01,7.374543997852521793e-01,-3.406593896500274554e-01
2.400000000000000000e+01,3.116980199999999993e-02,2.765200620699815801e-02,4.135897553437923868e+00,4.135917770431454699e+00,4.135731758122575208e+00,8.557690324265426751e-01,7.372171945622543188e-01,-1.758897896500920821e-01
2.900000000000000000e+01,3.133069000000000132e-02,2.765200620699693676e-02,4.135759470720957509e+00,4.135779671969611826e+00,4.135593804579982269e+00,8.556432828448545802e-01,7.369922823789301081e-01,-1.839341896501532347e-01
3.400000000000000000e+01,2.897216400000000164e-02,2.765200620699577796e-02,4.135621528916495926e+00,4.135641713872465708e+00,4.135456051661885013e+00,8.555210228960843377e-01,7.367790304067546314e-01,-6.600788965021117671e-02
3.900000000000000000e+01,2.634845699999999874e-02,2.765200620699467815e-02,4.135483727524703390e+00,4.135503896055547912e+00,4.135318440038416199e+00,8.554021596229810509e-01,7.365768394084489801e-01,6.517746034973397051e-02
4.400000000000000000e+01,2.710479500000000097e-02,2.765200620699363732e-02,4.135346066391483610e+00,4.135366218377173553e+00,4.135180968351137132e+00,8.552866025397048988e-01,7.363851418553351014e-01,2.736056034968181727e-02
4.900000000000000000e+01,2.665974200000000016e-02,2.765200620699264852e-02,4.135208545370116617e+00,4.135228680694653214e+00,4.135043636432141234e+00,8.551742635661695457e-01,7.362034001586431620e-01,4.961321034963241811e-02
5.400000000000000000e+01,2.632692500000000102e-02,2.765200620699171177e-02,4.135071164314266134e+00,4.135091282865407614e+00,4.134906444138126247e+00,8.550650569641098375e-01,7.360311050082197770e-01,6.625406034958553070e-02
5.900000000000000000e+01,2.625237399999999846e-02,2.765200620699082359e-02,4.134933923077840134e+00,4.134954024746996915e+00,4.134769391326439170e+00,8.549588992748494709e-01,7.358677738113298394e-01,6.998161034954125670e-02
6.400000000000000000e+01,2.551499000000000128e-02,2.765200620698998399e-02,4.134796821515009491e+00,4.134816906197152697e+00,4.134632477854610855e+00,8.548557092587217854e-01,7.357129492247663771e-01,1.068508103494991285e-01
6.900000000000000000e+01,2.493275699999999984e-02,2.765200620698918602e-02,4.134659859480148469e+00,4.134679927073708683e+00,4.134495703580316928e+00,8.547554078360981578e-01,7.355661977740259871e-01,1.359624603494593020e-01
7.400000000000000000e+01,2.512380499999999905e-02,2.765200620698842968e-02,4.134523036827904896e+00,4.134543087234684222e+00,4.134359068361394662e+00,8.546579180299863632e-01,7.354271085537755770e-01,1.264100603494215380e-01
7.900000000000000000e+01,2.303099600000000149e-02,2.765200620698771497e-02,4.134386353413144199e+00,4.134406386538223899e+00,4.134222572055846534e+00,8.545631649101446126e-01,7.352952920042858942e-01,2.310505103493856738e-01
8.400000000000000000e+01,2.155405300000000010e-02,2.765200620698703496e-02,4.134249809090956518e+00,4.134269824842608188e+00,4.134086214521818903e+00,8.544710755386965007e-01,7.351703787588889094e-01,3.048976603493517290e-01
8.900000000000000000e+01,2.391284700000000096e-02,2.765200620698639311e-02,4.134113403716680679e+00,4.134133402006285429e+00,4.133949995617622442e+00,8.543815789171737007e-01,7.350520185578975907e-01,1.869579603493196074e-01
9.400000000000000000e+01,2.277660399999999891e-02,2.765200620698578249e-02,4.133977137145884662e+00,4.133997117887846073e+00,4.133813915201733025e+00,8.542946059349758592e-01,7.349398792247556766e-01,2.437701103492891652e-01
9.900000000000000000e+01,2.212539300000000014e-02,2.765200620698520309e-02,4.133841009234351382e+00,4.133860972346011131e+00,4.133677973132771299e+00,8.542100893191977296e-01,7.348336457004853717e-01,2.763306603492601266e-01
1.040000000000000000e+02,2.089129400000000122e-02,2.765200620698465839e-02,4.133705019838074257e+00,4.133724965239641946e+00,4.133542169269508904e+00,8.541279635857814689e-01,7.347330191327885451e-01,3.380356103492328512e-01
