dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.0028630623608326164,0.14315311804163078,0.3003885474743962,1.0363059403303083e-12,0.033634898214030824,3.4257154000224546,3.3119093622845996
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.003901412337778818,0.19507061688894084,0.47289704863031395,2.7811467321397443e-12,0.030574135725087947,3.5058194000157528,3.318669237716988
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.0051285647658570604,0.256428238292853,0.49143811778206165,5.4349289223067495e-12,0.027652006202991436,3.61118050001096,3.3060716782849546
