t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.100000000000000000e+01,3.356599200000000283e-02,3.294698943492614662e-02,4.748780667781829834e+00,4.748780667781829834e+00,4.748780667781829834e+00,8.266889512675720253e-01,9.365290820598601851e-01,3.505899006761540870e-01,-3.095012825369281018e-02
-6.000000000000000000e+00,3.380656199999999834e-02,3.294711652989343320e-02,4.748456376948287705e+00,4.748525438764445106e+00,4.748494778970998809e+00,8.266897629440496109e-01,9.365290700464555806e-01,3.505899327675014443e-01,-4.297227350532825674e-02
-1.000000000000000000e+00,3.365042800000000306e-02,3.294430709860185491e-02,1.323254171995089621e+02,5.023514071873669273e+00,6.565633155180715441e+00,8.266717178693819834e-01,9.365293192577318626e-01,3.505892670499901054e-01,-3.530604506990740743e-02
4.000000000000000000e+00,3.069150400000000140e-02,3.054111811930672327e-02,7.201282564656768415e+00,7.201752456610365449e+00,7.201309997507078897e+00,8.112446362296605873e-01,9.367477504790872045e-01,3.500052170645028826e-01,-7.519294034663906445e-03
9.000000000000000000e+00,2.772133099999999836e-02,2.836354619014033740e-02,7.200099215499883520e+00,7.200582390822322765e+00,7.200139990324369244e+00,7.973991922452283720e-01,9.369743841856525979e-01,3.493980586378765407e-01,3.211075950701695186e-02
1.400000000000000000e+01,2.340437500000000157e-02,2.649964801496182409e-02,7.198918013999956678e+00,7.199412801351747326e+00,7.198970497809807689e+00,7.856875787407352485e-01,9.371973876701172879e-01,3.487994503211090391e-01,1.547636507480911194e-01
1.900000000000000000e+01,2.630221799999999874e-02,2.490108562552433014e-02,7.197738812201909475e+00,7.198243688038742150e+00,7.197801516391184151e+00,7.757822097397241157e-01,9.374168362923144260e-01,3.482092403077612919e-01,-7.005661872378342314e-02
2.400000000000000000e+01,2.215985999999999997e-02,2.352702252092778168e-02,7.196561458583476067e+00,7.197075050731061019e+00,7.196633042417158954e+00,7.674057897017982910e-01,9.376328033666445627e-01,3.476272803604564254e-01,6.835812604638907830e-02
2.900000000000000000e+01,2.380476899999999993e-02,2.234295781965241201e-02,7.195385804338485514e+00,7.195906889278566254e+00,7.195465072298318887e+00,7.603235930215846983e-01,9.378453602308891579e-01,3.470534257047375171e-01,-7.309055901737938898e-02
3.400000000000000000e+01,1.860667800000000149e-02,2.131974177792392289e-02,7.194211707676406498e+00,7.194739203529242566e+00,7.194297602603694664e+00,7.543369287657407662e-01,9.380545763122689618e-01,3.464875349267410587e-01,1.356531888961960697e-01
3.900000000000000000e+01,1.784427499999999972e-02,2.043274443274090135e-02,7.193039036525060048e+00,7.193571993326579594e+00,7.193130630121470581e+00,7.492776086922793288e-01,9.382605191908800490e-01,3.459294698745109531e-01,1.294234716370450677e-01
4.400000000000000000e+01,1.966926499999999828e-02,1.966115353014624700e-02,7.191867670006666380e+00,7.192405258507934107e+00,7.191964151892100254e+00,7.450032645300453948e-01,9.384632546606251902e-01,3.453790955628128767e-01,-4.055734926875637081e-04
4.900000000000000000e+01,2.439329000000000150e-02,1.898738161456971218e-02,7.190697499012296490e+00,7.191238998903712876e+00,7.190798165221210958e+00,7.413933841413752335e-01,9.386628467877546900e-01,3.448362800812990181e-01,-2.702954192715144588e-01
5.400000000000000000e+01,1.819083100000000106e-02,1.839656529068391111e-02,7.189528426143309225e+00,7.190073214337063590e+00,7.189632667678242051e+00,7.383459562062335557e-01,9.388593579671278277e-01,3.443008945058849135e-01,1.028671453419550269e-02
