t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.092496100000000275e-02,4.036005269097583947e-02,4.502122938632965088e+00,4.502122938632965088e+00,4.502122938632965088e+00,8.365754423587883348e-01,9.346317149125612511e-01,3.556171501483087471e-01,-2.824541545120816399e-02
-1.100000000000000000e+01,4.139774499999999968e-02,4.036016730962813104e-02,4.501909644043084135e+00,4.501952632576568192e+00,4.501935024964870635e+00,8.365759775946889354e-01,9.346317066653465622e-01,3.556171718236081358e-01,-5.187888451859343220e-02
-6.000000000000000000e+00,4.110886300000000243e-02,4.036048933791963611e-02,4.501739368669052332e+00,4.501782340826716577e+00,4.501764741110792833e+00,8.365774724890663316e-01,9.346316820573569162e-01,3.556172364982268519e-01,-3.741868310401831599e-02
-1.000000000000000000e+00,4.102790800000000182e-02,4.035792368288776411e-02,9.622387355730823799e+01,4.702653262241789811e+00,5.957077166275736246e+00,8.365653988383909834e-01,9.346318516597305059e-01,3.556167907496825542e-01,-3.349921585561188575e-02
4.000000000000000000e+00,3.618171299999999729e-02,3.849589645922396608e-02,5.926018989611343102e+00,5.926241846544603398e+00,5.926091592225684934e+00,8.278527884216323462e-01,9.347643123400353193e-01,3.552684623991564372e-01,1.157091729611984393e-01
9.000000000000000000e+00,3.513934199999999702e-02,3.683343183008552790e-02,5.925339810207101543e+00,5.925566048230732186e+00,5.925415815904390371e+00,8.201655656216079171e-01,9.348998782317463618e-01,3.549115631847823971e-01,8.470449150427654395e-02
1.400000000000000000e+01,3.343314000000000008e-02,3.540710932293789082e-02,5.924661360531801257e+00,5.924890499404414257e+00,5.924740300110627800e+00,8.136629173890101985e-01,9.350334151072566824e-01,3.545596037803243616e-01,9.869846614689453679e-02
1.900000000000000000e+01,3.449193600000000082e-02,3.418073747641703353e-02,5.923983582719344554e+00,5.924215199993512648e+00,5.924065043434621813e+00,8.081629880729196413e-01,9.351649591766587610e-01,3.542125056066177113e-01,-1.555992617914836451e-02
2.400000000000000000e+01,3.245921999999999696e-02,3.312371417567683274e-02,5.923306423590966041e+00,5.923540149923803178e+00,5.923390044572768964e+00,8.035118401889502771e-01,9.352945458301877846e-01,3.538701916526775793e-01,3.322470878384178872e-02
2.900000000000000000e+01,3.315278499999999712e-02,3.221016241785631951e-02,5.922629834985086106e+00,5.922865349118652922e+00,5.922715302335277876e+00,7.995791684704903757e-01,9.354222096612528903e-01,3.535325864364683435e-01,-4.713112910718388060e-02
3.400000000000000000e+01,3.293628800000000106e-02,3.141819978810972414e-02,5.921953773790860964e+00,5.922190797498947390e+00,5.922040815646857581e+00,7.962546718914110810e-01,9.355479844886964713e-01,3.531996159668605584e-01,-7.590441059451384642e-02
3.900000000000000000e+01,3.273942900000000045e-02,3.072932094714767026e-02,5.921278201781290385e+00,5.921516494983054990e+00,5.921366583542454265e+00,7.934449826495852953e-01,9.356719033783107431e-01,3.528712077067342467e-01,-1.005054026426165092e-01
4.400000000000000000e+01,3.044851900000000028e-02,3.012787563752114539e-02,5.920603085319853243e+00,5.920842441486919405e+00,5.920692605160885691e+00,7.910710666075664310e-01,9.357939986636406582e-01,3.525472905371902499e-01,-1.603216812394274438e-02
4.900000000000000000e+01,3.182051699999999955e-02,2.960062742516936241e-02,5.919928394995385368e+00,5.920168636924196370e+00,5.920018879736557160e+00,7.890660228131270992e-01,9.359143019661021468e-01,3.522277947228238393e-01,-1.109944787415318573e-01
