t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,3.498277600000000015e-02,3.362073329516875042e-02,4.673378407955169678e+00,4.673378407955169678e+00,4.673378407955169678e+00,8.297237127319282424e-01,9.359490646765782351e-01,3.521354119242176006e-01,-6.810213524156248643e-02
-1.100000000000000000e+01,3.538691399999999848e-02,3.362084751914229397e-02,4.673088510812570817e+00,4.673149235462313200e+00,4.673122917451108194e+00,8.297244388918495472e-01,9.359490537944981092e-01,3.521354408479552278e-01,-8.830332404288522563e-02
-6.000000000000000000e+00,3.513997700000000279e-02,3.362116843299695068e-02,4.672859372645969955e+00,4.672920073324640988e+00,4.672893768005359050e+00,8.297264671371384903e-01,9.359490213193381036e-01,3.521355271644330265e-01,-7.594042835015260562e-02
-1.000000000000000000e+00,3.507077599999999795e-02,3.361876898440174788e-02,1.213104956628045414e+02,4.925683337704248821e+00,6.388593927774699033e+00,8.297110919152367314e-01,9.359492305757589614e-01,3.521349709765345670e-01,-7.260035077991250363e-02
4.000000000000000000e+00,2.159466800000000089e-02,3.155786930862790329e-02,6.784753335442160527e+00,6.785133082432359686e+00,6.784809998617494564e+00,8.165553776750966719e-01,9.361398408185218623e-01,3.516279261268544509e-01,4.981600654313951271e-01
9.000000000000000000e+00,3.000561599999999884e-02,2.969916058134500214e-02,6.783741209751700474e+00,6.784129971079070565e+00,6.783806930050659822e+00,8.048122875682235389e-01,9.363367673435327720e-01,3.511032015243709115e-01,-1.532277093274983515e-02
1.400000000000000000e+01,2.822585600000000056e-02,2.810695812521457615e-02,6.782730661055360599e+00,6.783127253927267120e+00,6.782804282848540645e+00,7.948789109563078048e-01,9.365306103132160498e-01,3.505858182333606576e-01,-5.944893739271220334e-03
1.900000000000000000e+01,2.722820800000000027e-02,2.674026651167348001e-02,6.781721571033695106e+00,6.782124930857134970e+00,6.781802054158611703e+00,7.864774205969438103e-01,9.367214308662539235e-01,3.500756503327214775e-01,-2.439707441632601309e-02
2.400000000000000000e+01,2.408132500000000065e-02,2.556444213199195181e-02,6.780713823749374924e+00,6.781123001750131607e+00,6.780800241182810773e+00,7.793726408081564916e-01,9.369092885657626102e-01,3.495725747240429060e-01,7.415585659959755827e-02
2.900000000000000000e+01,2.747238499999999847e-02,2.455020769106050493e-02,6.779707308908267116e+00,6.780121466486135340e+00,6.779798841250782360e+00,7.733654996744138144e-01,9.370942414496682416e-01,3.490764710516461866e-01,-1.461088654469746839e-01
3.400000000000000000e+01,2.845006900000000144e-02,2.367281973556857599e-02,6.778701923897345161e+00,6.779120324941622755e+00,6.778797851865730806e+00,7.682874864586967112e-01,9.372763460791643242e-01,3.485872216253639300e-01,-2.388624632215712584e-01
3.900000000000000000e+01,2.634558799999999965e-02,2.291136543270566595e-02,6.777697574884820497e+00,6.778119576988500761e+00,6.777797270729085888e+00,7.639959599031137527e-01,9.374556575853375540e-01,3.481047113459430631e-01,-1.717111283647166919e-01
4.400000000000000000e+01,2.052218700000000076e-02,2.224816851520805550e-02,6.776694177232447380e+00,6.777119222493557693e+00,6.776797095749771849e+00,7.603701767911215104e-01,9.376322297140424755e-01,3.476288276329697613e-01,8.629907576040272976e-02
4.900000000000000000e+01,2.331373399999999915e-02,2.166828743219764708e-02,6.775691655426005156e+00,6.776119261318279463e+00,6.775797325042604236e+00,7.573079301980264466e-01,9.378061148691000382e-01,3.471594603552153324e-01,-8.227232839011759669e-02
5.400000000000000000e+01,2.147578899999999860e-02,2.115909138261140576e-02,6.774689942686470623e+00,6.775119693318907288e+00,6.774797956919473840e+00,7.547227038314632264e-01,9.379773641538925455e-01,3.466965017633090174e-01,-1.583488086942964196e-02
5.900000000000000000e+01,1.530577200000000047e-02,2.070990213488642373e-02,6.773688980385360381e+00,6.774120518346712139e+00,6.773798989876163468e+00,7.525412632326256013e-01,9.381460274114244990e-01,3.462398464246463914e-01,2.702065067443211732e-01
6.400000000000000000e+01,2.054190100000000130e-02,2.031169141688383972e-02,6.772688717354594878e+00,6.773121736248370439e+00,6.772800422576795931e+00,7.507016167721167754e-01,9.383121532629141726e-01,3.457893911604483783e-01,-1.151047915580807879e-02
6.900000000000000000e+01,1.741751100000000010e-02,1.995682524781031142e-02,6.771689109154888087e+00,6.772123346866375293e+00,6.771802253837322816e+00,7.491512896702018365e-01,9.384757891449783118e-01,3.453450349848832257e-01,1.269657123905155727e-01
7.400000000000000000e+01,1.789720499999999936e-02,1.963884792467396334e-02,6.770690117346145342e+00,6.771125350039469026e+00,6.770804482609072750e+00,7.478458629864893625e-01,9.386369813454704669e-01,3.449066790461776111e-01,8.708214623369819885e-02
7.900000000000000000e+01,1.729575800000000135e-02,1.935229950805700261e-02,6.769691708787956230e+00,6.770127745603063296e+00,6.769807107962969361e+00,7.467477369013959532e-01,9.387957750380263588e-01,3.444742265696397188e-01,1.028270754028500628e-01
8.400000000000000000e+01,1.895899499999999932e-02,1.909256160816220904e-02,6.768693854987069436e+00,6.769130533389663640e+00,6.768810129074835480e+00,7.458250838565003704e-01,9.389522143153745670e-01,3.440475828025171268e-01,6.678330408110486061e-03
8.900000000000000000e+01,2.356499999999999914e-02,1.885572707961155614e-02,6.767696531500672741e+00,6.768133713229249615e+00,6.767813545211932791e+00,7.450509624069862058e-01,9.391063422214595002e-01,3.436266549606287746e-01,-2.354636460194221570e-01
