t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.074300899999999670e-02,4.069131424306990374e-02,4.290146172046661377e+00,4.290146172046661377e+00,4.290146172046661377e+00,8.449794406947954695e-01,9.330011244003589832e-01,3.598734525741874579e-01,-2.584737846504647774e-03
-1.100000000000000000e+01,4.121369099999999674e-02,4.069140921205774419e-02,4.290024906233077751e+00,4.290048159616646650e+00,4.290039312525564696e+00,8.449797456761211079e-01,9.330011195400155222e-01,3.598734651750218339e-01,-2.611408939711262756e-02
-6.000000000000000000e+00,4.092609299999999672e-02,4.069167604146559092e-02,4.289926914466319019e+00,4.289950159411627162e+00,4.289941315891381279e+00,8.449805974305827361e-01,9.330011050405224715e-01,3.598735027661302821e-01,-1.172084792672029030e-02
-1.000000000000000000e+00,4.084549800000000092e-02,4.068926740235634387e-02,6.402804383317217685e+01,4.421723659270776707e+00,5.338410813692983758e+00,8.449728053797760374e-01,9.330012189474319317e-01,3.598732074531337255e-01,-7.811529882182852158e-03
4.000000000000000000e+00,4.011164600000000080e-02,3.933357303232803970e-02,5.013736491776140447e+00,5.013832680304718181e+00,5.013784136376539635e+00,8.406195670574513334e-01,9.330710086250441071e-01,3.596922196315107123e-01,-3.890364838359805510e-02
9.000000000000000000e+00,3.731283500000000253e-02,3.813767438168574886e-02,5.013388125872208612e+00,5.013485004460513927e+00,5.013436470046230831e+00,8.368306440715364003e-01,9.331416160081122957e-01,3.595090047186143001e-01,4.124196908428731656e-02
1.400000000000000000e+01,3.648607400000000028e-02,3.711000428103850002e-02,5.013039988779074640e+00,5.013137450496095049e+00,5.013088928054543203e+00,8.336255700930343959e-01,9.332112118452826621e-01,3.593283096087182549e-01,3.119651405192498672e-02
1.900000000000000000e+01,3.665752700000000225e-02,3.622487835918572485e-02,5.012692065692550436e+00,5.012790018373757484e+00,5.012741510021964331e+00,8.309147128272235117e-01,9.332798119948200188e-01,3.591500974842042893e-01,-2.163243204071386983e-02
2.400000000000000000e+01,3.462615599999999821e-02,3.546056570853919898e-02,5.012344343618599929e+00,5.012442708054969387e+00,5.012394215610060044e+00,8.286222001749425914e-01,9.333474320183036133e-01,3.589743321532031239e-01,4.172048542696003837e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.479867975001155189e-02,5.011996811218321746e+00,5.012095519500434193e+00,5.012047044517955463e+00,8.266838077911077276e-01,9.334140871873974898e-01,3.588009780367348300e-01,-7.151162499422283880e-03
3.400000000000000000e+01,3.313903499999999724e-02,3.422366298396159467e-02,5.011649458644529709e+00,5.011748452670151011e+00,5.011699996478611752e+00,8.250451709416044555e-01,9.334797924904365551e-01,3.586300001561658624e-01,5.423139919807987153e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.372235115214414214e-02,5.011302277379349412e+00,5.011401507523502552e+00,5.011353071255157943e+00,8.236602708728183453e-01,9.335445626388311213e-01,3.584613641209795643e-01,-4.681442392793014329e-03
