dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_local_ps,A_obs,B_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.004139141512172081,0.20695707560860402,0.07154282167088857,1.0,0.0,3.379209000035189,2.9886969366751144
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.0039012561779695376,0.19506280889847682,-0.03158467028896607,1.0,0.0,3.84071610000683,2.9655748033411027
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.005893902323273735,0.29469511616368677,-0.17425470106153737,1.0,0.0,3.444842399971094,2.9191636899932445
