t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.102790780000000609e-02,3.766925443696975129e-02,4.756895244121551514e+00,4.756895244121551514e+00,4.756895244121551514e+00,8.263616946542818864e-01,9.365915018778581125e-01,3.504231136928301349e-01,-1.679326681515127262e-01
4.000000000000000000e+00,3.618171260000000583e-02,3.741035285652397069e-02,2.978221655509422590e+02,6.794433991065459644e+00,2.479931408773869705e+01,8.201504800390043703e-01,9.366794778910828567e-01,3.501878862806198645e-01,6.143201282619824288e-02
9.000000000000000000e+00,3.513934160000000556e-02,3.663210160211485822e-02,1.967329447102595168e+02,8.389434931522078642e+00,2.855633283900536057e+01,8.014665873814182939e-01,9.369495757330050800e-01,3.494645797984993751e-01,7.463800010574263288e-02
1.400000000000000000e+01,3.343314040000000542e-02,3.558047145996043326e-02,1.061967648056523217e+02,9.307467688995538779e+00,2.983059590300409880e+01,7.762048358275068782e-01,9.373316517233702960e-01,3.484384804775994549e-01,1.073665529980213917e-01
1.900000000000000000e+01,3.449193550000000108e-02,3.447217992169476775e-02,3.699035836050521198e+01,9.695862201659194213e+00,2.971606512056589722e+01,7.496340493958600915e-01,9.377695842175302054e-01,3.472581272144405484e-01,-9.877789152616667234e-04
2.400000000000000000e+01,3.245922019999999963e-02,3.344944018537523989e-02,1.875636653432617607e+01,9.812568469160034113e+00,2.890630959690142632e+01,7.252511299124153599e-01,9.382246063997562446e-01,3.460268601510907427e-01,4.951099926876201263e-02
2.900000000000000000e+01,3.315278450000000432e-02,3.254366166583706754e-02,1.832073657417963020e+01,9.893086046974648440e+00,2.802391913355254971e+01,7.038250705732689294e-01,9.386825543588626086e-01,3.447826302793123854e-01,-3.045614170814683885e-02
3.400000000000000000e+01,3.293628800000000106e-02,3.174105315305265212e-02,1.814813273182971187e+01,9.966982767087776196e+00,2.715231182848570768e+01,6.850131194771388321e-01,9.391424483671025891e-01,3.435279634542784954e-01,-5.976174234736744695e-02
3.900000000000000000e+01,3.273942870000000338e-02,3.102745994805233484e-02,1.793994940925066572e+01,1.003487365648634366e+01,2.629127961024731874e+01,6.684638167168766021e-01,9.396042448856288809e-01,3.422628565779629595e-01,-8.559843759738341995e-02
4.400000000000000000e+01,3.044851920000000295e-02,3.039084198789706107e-02,1.769883914700607264e+01,1.009701144714063581e+01,2.543959688029021748e+01,6.538777752382728403e-01,9.400679182005792223e-01,3.409872566094355184e-01,-2.883860605147094136e-03
4.900000000000000000e+01,3.182051730000000356e-02,2.982098136331711585e-02,1.742901695541261020e+01,1.015361317647572292e+01,2.459607527762129919e+01,6.410004239389202052e-01,9.405334130735522047e-01,3.397011905958157718e-01,-9.997679683414438523e-02
5.400000000000000000e+01,2.868011300000000360e-02,2.930921342711441391e-02,1.713413169718687357e+01,1.020486629234708431e+01,2.375958022582086571e+01,6.296153104977730841e-01,9.410006053509677448e-01,3.384048769286758795e-01,3.145502135572051522e-02
5.900000000000000000e+01,2.768390020000000354e-02,2.884819896934291347e-02,1.681730969467772852e+01,1.025093237698079740e+01,2.292904993583237783e+01,6.195384048907861541e-01,9.414692647992040087e-01,3.370988333388981739e-01,5.821493846714549669e-02
6.400000000000000000e+01,2.814846210000000043e-02,2.843173079672734957e-02,1.648122683370851504e+01,1.029195070001443035e+01,2.210351948609549666e+01,6.106132529759569216e-01,9.419390230964723720e-01,3.357839733639222946e-01,1.416343483636745698e-02
6.900000000000000000e+01,2.812339970000000272e-02,2.805456885383565344e-02,1.612818928684913189e+01,1.032804165106025351e+01,2.128216268514348997e+01,6.027068490722601313e-01,9.424093499564686338e-01,3.344616825805702409e-01,-3.441542308217464263e-03
7.400000000000000000e+01,2.693491679999999999e-02,2.771229888908713704e-02,1.576022259681254845e+01,1.035931013092671549e+01,2.046434877433235044e+01,5.957061163073908983e-01,9.428795400077003563e-01,3.331338665384643294e-01,3.886910445435685230e-02
7.900000000000000000e+01,2.714988869999999943e-02,2.740121044754247059e-02,1.537917191271969308e+01,1.038584902028435231e+01,1.964972989733517750e+01,5.895148999594553851e-01,9.433487123696138177e-01,3.318029639267733311e-01,1.256608737712355817e-02
8.400000000000000000e+01,2.622088040000000383e-02,2.711819067417516049e-02,1.498681708536226154e+01,1.040774289579817768e+01,1.883836355729635414e+01,5.840513924855756933e-01,9.438158239038014763e-01,3.304719209687692616e-01,4.486551370875783290e-02
8.900000000000000000e+01,2.627215250000000321e-02,2.686063103951899858e-02,1.458501013902913002e+01,1.042507222334157824e+01,1.803088436008553685e+01,5.792459198318595792e-01,9.442796959710678673e-01,3.291441261465675727e-01,2.942392697594976847e-02
9.400000000000000000e+01,2.612423770000000395e-02,2.662634464870161644e-02,1.417584289274940978e+01,1.043791832351666216e+01,1.722873939990688186e+01,5.750390272588877805e-01,9.447390533226112108e-01,3.278233077849963539e-01,2.510534743508062439e-02
9.900000000000000000e+01,2.723246790000000486e-02,2.641349225928373012e-02,1.376185190821688664e+01,1.044636946773511887e+01,1.643449736288719265e+01,5.713798096443211127e-01,9.451925726361293245e-01,3.265134003888591763e-01,-4.094878203581373693e-02
1.040000000000000000e+02,2.733297930000000084e-02,2.622051551387568485e-02,1.334626262309263112e+01,1.045052849111821835e+01,1.565223064419629040e+01,5.682244365274434772e-01,9.456389373008327048e-01,3.252183885645947292e-01,-5.562318930621579921e-02
