dataset,dataset_name,path,fluence_ratio,n_points,rms,wrms,dt_i_ps,dt_local_ps,A_obs,B_obs,B_eff_obs,sigma_irf_ps,B0_obs,B1_obs,wall_time_sec,avg_wall_time_sec
deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,deltak12k_1p0mW.csv,1.0,22,0.0007984985700667119,0.03992492850333559,-0.31587567567967767,0.0,0.15,-0.005979910284343167,-0.005979910284343167,0.2,0.0232,0.0,2.1088091999990866,2.0750107308512415
deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,deltak12k_2p0mW.csv,2.0,22,0.001264156692048785,0.06320783460243926,-0.31587567567967767,0.0,0.10926537567931043,0.00602859799565899,0.00602859799565899,0.2,0.0232,0.0,2.1414589999476448,2.0660368018668303
deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,deltak12k_2p5mW.csv,2.5,22,0.0018176174125114997,0.09088087062557498,-0.31587567567967767,0.0,0.08668580992231457,0.011213834588304829,0.011213834588304829,0.2,0.0232,0.0,2.1027745000319555,2.073544441120673
deltak12k_3p0mW.csv,deltak12k_3p0mW.csv,deltak12k_3p0mW.csv,3.0,19,0.0026432800057116087,0.13216400028558045,-0.31587567567967767,0.0,0.03130709908126917,0.01799358864793824,0.01799358864793824,0.2,0.0232,0.0,1.9646091000176966,1.7934777972007727
deltak12k_3p5mW.csv,deltak12k_3p5mW.csv,deltak12k_3p5mW.csv,3.5,12,0.0026766101211829515,0.1338305060591476,-0.31587567567967767,0.0,0.036015648419339505,0.019420689404634272,0.019420689404634272,0.2,0.0232,0.0,1.2636961000971496,1.1319851644878998
deltak12k_4p0mW.csv,deltak12k_4p0mW.csv,deltak12k_4p0mW.csv,4.0,8,0.00325110507286146,0.162555253643073,-0.31587567567967767,0.0,0.02248311498674154,0.017393361204238254,0.017393361204238254,0.2,0.0232,0.0,0.8471441000001505,0.7590422243049595
