t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,4.084549800000000092e-02,3.884451560643095019e-02,4.459363162517547607e+00,4.459363162517547607e+00,4.459363162517547607e+00,8.382774734530507033e-01,9.343027935578273047e-01,3.564804201496065139e-01,-1.000491196784525361e-01
4.000000000000000000e+00,4.011164600000000080e-02,3.859416491005373401e-02,1.852281697600569998e+02,5.878244596300981506e+00,2.213552298385407724e+01,8.339914057703784467e-01,9.343673310557032430e-01,3.563112272379891365e-01,-7.587405449731333962e-02
9.000000000000000000e+00,3.731283500000000253e-02,3.789873629917956538e-02,8.889367808898468581e+01,6.802647276079599514e+00,2.460846683928594203e+01,8.221131074908006875e-01,9.345544961439520293e-01,3.558200299830294733e-01,2.929506495897814256e-02
1.400000000000000000e+01,3.648607400000000028e-02,3.706528163905343370e-02,2.052325789291883495e+01,7.129224348376680176e+00,2.452937911443305907e+01,8.079471115170010487e-01,9.347973215905244215e-01,3.551815979850048155e-01,2.896038195267167104e-02
1.900000000000000000e+01,3.665752700000000225e-02,3.628272628754045798e-02,1.405648359959544891e+01,7.220431253280367834e+00,2.359271068992423892e+01,7.947648821259931662e-01,9.350527897523978060e-01,3.545085053651861329e-01,-1.874003562297721359e-02
2.400000000000000000e+01,3.462615599999999821e-02,3.557804904061798862e-02,1.378956405525843465e+01,7.297997141117153141e+00,2.262513212242603799e+01,7.830247488548670587e-01,9.353119664129924127e-01,3.538241448582351567e-01,4.759465203089952023e-02
2.900000000000000000e+01,3.494170299999999757e-02,3.494215604886761334e-02,1.350224777487729000e+01,7.368897229738196941e+00,2.165075163372191014e+01,7.725575888191429375e-01,9.355740125785120265e-01,3.531306656009105538e-01,2.265244338078842290e-05
3.400000000000000000e+01,3.313903499999999724e-02,3.436694207081694014e-02,1.318787517842083368e+01,7.433252050026604607e+00,2.066606593315693985e+01,7.632128661751615972e-01,9.358382245787191245e-01,3.524298758864675141e-01,6.139535354084714458e-02
3.900000000000000000e+01,3.381598000000000243e-02,3.384555393058772538e-02,1.284701325410313189e+01,7.491140910525182051e+00,1.966713352931137493e+01,7.548630550556382213e-01,9.361039268275760383e-01,3.517235251984038857e-01,1.478696529386147596e-03
4.400000000000000000e+01,3.320166499999999826e-02,3.337220846704221783e-02,1.247969207180688045e+01,7.542608580584553302e+00,1.864958564101553051e+01,7.474003058543539080e-01,9.363704679777072881e-01,3.510133141338223628e-01,8.527173352110978266e-03
4.900000000000000000e+01,3.289055800000000029e-02,3.294203836053295059e-02,1.208545305058992270e+01,7.587664904655447629e+00,1.760867215819817488e+01,7.407336225989694656e-01,9.366372172002283003e-01,3.503009040174065447e-01,2.574018026647514890e-03
5.400000000000000000e+01,3.244076700000000230e-02,3.255096190555689661e-02,1.166346717566333169e+01,7.626284748993708895e+00,1.653946628623533499e+01,7.347864781291667535e-01,9.369035605048895432e-01,3.495879264409180731e-01,5.509745277844715905e-03
5.900000000000000000e+01,3.164210900000000160e-02,3.219557264813082548e-02,1.121280220232326919e+01,7.658409592802268406e+00,1.543741765334050342e+01,7.294947919144807447e-01,9.371688971897924603e-01,3.488759924959988767e-01,2.767318240654119410e-02
6.400000000000000000e+01,3.111267100000000146e-02,3.187304460198658873e-02,1.073302565655300000e+01,7.683953609325371303e+00,1.429968074519455534e+01,7.248051920640508072e-01,9.374326366877479000e-01,3.481667009819534031e-01,3.801868009932936332e-02
6.900000000000000000e+01,3.191779599999999828e-02,3.158104763121652447e-02,1.022554411560514609e+01,7.702820414054061260e+00,1.312810494836534048e+01,7.206734629823090543e-01,9.376941964603394686e-01,3.474616438178440569e-01,-1.683741843917369030e-02
7.400000000000000000e+01,3.183153300000000213e-02,3.131766463541803269e-02,9.696469942729686764e+00,7.714943451125830798e+00,1.193560379439722574e+01,7.170630268274620356e-01,9.379530024070861227e-01,3.467624046455045073e-01,-2.569341822909847195e-02
7.900000000000000000e+01,3.161939999999999890e-02,3.108129596576723191e-02,9.162172960935341948e+00,7.720374441218577743e+00,1.075822968890080666e+01,7.139431943571390438e-01,9.382084948759368270e-01,3.460705421480269606e-01,-2.690520171163834906e-02
8.400000000000000000e+01,3.131637000000000309e-02,3.087052694819112514e-02,8.657168020076831283e+00,7.719450936805012375e+00,9.671240523873047223e+00,7.112867468764297874e-01,9.384601459055281758e-01,3.453875425474618455e-01,-2.229215259044389774e-02
8.900000000000000000e+01,3.111153800000000108e-02,3.068393311947933272e-02,8.235000385636157105e+00,7.713021714505027937e+00,8.786920178225981815e+00,7.090663862270635276e-01,9.387074943588833431e-01,3.447147226830716837e-01,-2.138024402603341811e-02
9.400000000000000000e+01,3.182448400000000011e-02,3.051984664407096648e-02,7.941280158282194357e+00,7.702515648054480302e+00,8.191532905586116797e+00,7.072504753813029232e-01,9.389501956451598019e-01,3.440530919755208084e-01,-6.523186779645168132e-02
9.900000000000000000e+01,3.116922100000000043e-02,3.037622185159640636e-02,7.773101789421207997e+00,7.689561350769807291e+00,7.864297920570134437e+00,7.058005770056394734e-01,9.391880566243594464e-01,3.434032531793475007e-01,-3.964995742017970309e-02
1.040000000000000000e+02,3.067336999999999841e-02,3.025073669082095629e-02,7.687639076586866516e+00,7.675417875012771063e+00,7.707698903283251468e+00,7.046732892640459323e-01,9.394210220103239584e-01,3.427654349625679497e-01,-2.113166545895210635e-02
