t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.000000000000000000e+00,3.365042800000000306e-02,2.948228106048186165e-02,5.084605753421783447e+00,5.084605753421783447e+00,5.084605753421783447e+00,8.130352286987412302e-01,9.391123519493983496e-01,3.436102303716659923e-01,-2.084073469759070707e-01
4.000000000000000000e+00,3.069150400000000140e-02,2.937065097942652414e-02,4.225538941227869145e+02,7.758543647895899120e+00,2.709428191781571726e+01,8.047183870385439253e-01,9.392222098821446652e-01,3.433098315867179062e-01,-6.604265102867386272e-02
9.000000000000000000e+00,2.772133099999999836e-02,2.901476499317776070e-02,3.189968278265546360e+02,1.004974968816069492e+01,3.186265713149276380e+01,7.781179590100060217e-01,9.395736097725709834e-01,3.423469465599781048e-01,6.467169965888810990e-02
1.400000000000000000e+01,2.340437500000000157e-02,2.840713135820076979e-02,2.244964417306785549e+02,1.161258774627400570e+01,3.410764475510351446e+01,7.387208308069399543e-01,9.412300426751826210e-01,3.377662013370695826e-01,2.501378179100384180e-01
1.900000000000000000e+01,2.630221799999999874e-02,2.586317066796903902e-02,1.412531341211002029e+02,1.255673898478883821e+01,3.496242900631504114e+01,6.922061139253753437e-01,9.660326023964203035e-01,2.584202219393825772e-01,-2.195236660154798597e-02
2.400000000000000000e+01,2.215985999999999997e-02,2.272596692716464736e-02,7.337350197692565246e+01,1.302984587066624300e+01,3.487448139699064598e+01,6.443094843725735155e-01,9.898039006709101750e-01,1.424367867394196463e-01,2.830534635823236944e-02
2.900000000000000000e+01,2.380476899999999993e-02,2.135230626781196503e-02,3.288165430508709619e+01,1.324008340449502263e+01,3.416027727087740118e+01,5.992687851085853890e-01,9.959870988957336690e-01,8.949692080323211341e-02,-1.226231366094017450e-01
3.400000000000000000e+01,1.860667800000000149e-02,2.066326402560031417e-02,2.472601901762952537e+01,1.335294580260753072e+01,3.320054309998823072e+01,5.589342450085151848e-01,9.980931114042158603e-01,6.172633933299173647e-02,1.028293012800156336e-01
3.900000000000000000e+01,1.784427499999999972e-02,2.023863595240342830e-02,2.422016110263119515e+01,1.344759736487397994e+01,3.222812584299068561e+01,5.232275559256983621e-01,9.990575444872927813e-01,4.340533150456291761e-02,1.197180476201714222e-01
4.400000000000000000e+01,1.966926499999999828e-02,1.995035483803591150e-02,2.407877569527102324e+01,1.353381045723439158e+01,3.127519190585652353e+01,4.915678581967032890e-01,9.995523680808469091e-01,2.991761126779757599e-02,1.405449190179566127e-02
4.900000000000000000e+01,2.439329000000000150e-02,1.975169601997701571e-02,2.388642240029351171e+01,1.361218820658795536e+01,3.034272663390969882e+01,4.634236742016690780e-01,9.998033259088038305e-01,1.983203221291925458e-02,-2.320796990011492755e-01
5.400000000000000000e+01,1.819083100000000106e-02,1.961860090975077464e-02,2.363326741119018237e+01,1.368290212103628889e+01,2.943001242399433437e+01,4.383482001298156794e-01,9.999214206884458056e-01,1.253604596354537977e-02,7.138849548753867236e-02
