t_ps,S_exp,S_fit,Te_fit,Ts_fit,Tl_fit,m_fit,eta_fit,chi2q_fit,residual
-1.600000000000000000e+01,4.104960400000000342e-02,3.929841253034115772e-02,4.727920234203338623e+00,4.727920234203338623e+00,4.727920234203338623e+00,8.275296476379426780e-01,9.363686171861795859e-01,3.510182513044612929e-01,-8.755957348294228504e-02
-1.100000000000000000e+01,4.152382899999999821e-02,3.929852156379660261e-02,4.725537271727782596e+00,4.727292460296926180e+00,4.722245296562332051e+00,8.275316324893762232e-01,9.363685877118803624e-01,3.510183299294478143e-01,-1.112653718101697803e-01
-6.000000000000000000e+00,4.123406699999999925e-02,3.929883065180683061e-02,4.724810599120085719e+00,4.726657640151344708e+00,4.721279739921732777e+00,8.275372265904826774e-01,9.363684989822528282e-01,3.510185666225117962e-01,-9.676181740965843214e-02
-1.000000000000000000e+00,4.115286499999999681e-02,3.929931170699609705e-02,1.203839970031371465e+01,4.726508109301238214e+00,4.832977974944051347e+00,8.275458753413746926e-01,9.363683517075127583e-01,3.510189594887371811e-01,-9.267766465019498801e-02
4.000000000000000000e+00,3.116874400000000170e-02,3.848769737002677438e-02,2.032616066332627724e+02,8.727308336240419351e+00,2.532242835225456190e+01,8.126530836948602232e-01,9.365724559967986140e-01,3.504740142551580062e-01,3.659476685013386410e-01
9.000000000000000000e+00,3.398992099999999933e-02,3.665532732231188001e-02,4.993732128451868846e+01,1.027778191861320600e+01,2.720814507862676734e+01,7.789788223681133328e-01,9.370519627713599364e-01,3.491899469720480820e-01,1.332703161155940341e-01
1.400000000000000000e+01,3.614769899999999841e-02,3.476414490723445105e-02,1.518444969136138134e+01,1.041993256043947547e+01,2.664540034901189003e+01,7.445776411075624157e-01,9.376512481432626167e-01,3.475775263957406880e-01,-6.917770463827736804e-02
1.900000000000000000e+01,3.446519399999999761e-02,3.311610571709405759e-02,1.523049710497756770e+01,1.047101208198568756e+01,2.594711101647385121e+01,7.148550195347896929e-01,9.382632599525384531e-01,3.459220360474817846e-01,-6.745441414529700086e-02
2.400000000000000000e+01,3.116980199999999993e-02,3.168121574405213803e-02,1.524353441830894695e+01,1.051839883007172105e+01,2.526249644346705381e+01,6.892375805137423983e-01,9.388839121356569173e-01,3.442339314083435187e-01,2.557068720260690514e-02
2.900000000000000000e+01,3.133069000000000132e-02,3.042731885170702616e-02,1.522176363179378100e+01,1.056235414407626116e+01,2.459077674388794321e+01,6.671259571012501111e-01,9.395136077687331611e-01,3.425115776399083600e-01,-4.516855741464875784e-02
3.400000000000000000e+01,2.897216400000000164e-02,2.932720971677098970e-02,1.516935303326898854e+01,1.060310642700317274e+01,2.393119876613581098e+01,6.480109920618012387e-01,9.401525513491548747e-01,3.407538410519752037e-01,1.775228583854940312e-02
3.900000000000000000e+01,2.634845699999999874e-02,2.835787859666085917e-02,1.509029323864723793e+01,1.064085914194934368e+01,2.328306037917556992e+01,6.314600704092961925e-01,9.408007252017902555e-01,3.389601679545629076e-01,1.004710798330430144e-01
